Gene.id	genename	Ctrl_d3_rep1	Ctrl_d3_rep2	R_si621_rep1	R_si621_rep2	Ctrl_d3_rep1.1	Ctrl_d3_rep2.1	R_si621_rep1.1	R_si621_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000108854	SMURF2	2485.29512349003	2534.45468229917	5415.5633203708	5201.08497209917	11.6147733086476	11.6374797673372	12.5709764752549	12.5190299668581	3909.09952456479	1.08050054173313	0.0907095222720082	11.9116550795303	1.02913963576927e-32	8.25261180172158e-31	chr17	-	64542281	64662307	120026	protein_coding
ENSG00000135926	TMBIM1	2352.78418288201	2426.36247497504	4974.69490505971	5270.66470416739	11.5516779825518	11.5870612067741	12.4620751788634	12.5360893385376	3756.12656677104	1.10018916264745	0.0927012556399471	11.8681150007353	1.73329039038179e-32	1.38381951649648e-30	chr2	-	218274196	218292503	18307	protein_coding
ENSG00000075618	FSCN1	13121.4430685527	13116.0666204283	6745.05713529329	5979.76403245082	13.7525374161831	13.7519749468114	12.8567602564894	12.6992653354171	9740.58271418126	-1.04420916823475	0.0883540105701286	-11.8184693767345	3.13341457769748e-32	2.49072251344224e-30	chr7	+	5592815	5606655	13840	protein_coding
ENSG00000169554	ZEB2	3014.38556980264	3069.64292831865	6193.97161615443	6904.76517641652	11.8418528899404	11.8635956943662	12.7451174172074	12.8875569588234	4795.69132267306	1.10647115927006	0.0937247751408826	11.8055354905559	3.65456927663672e-32	2.8923532409834e-30	chr2	-	144384080	144520119	136039	protein_coding
ENSG00000249279	LINC02057	30.5061158234296	23.7275577052973	328.355121820235	356.084511172636	8.85547330484616	8.80526105682723	9.78575696095768	9.83792013239509	184.6683266304	3.66204170792854	0.310410182304109	11.7974277800618	4.02425063829983e-32	3.17114434497714e-30	chr5	-	61201305	61304806	103501	lncRNA
ENSG00000070882	OSBPL3	1535.79226848578	1489.56334483256	3518.9106586679	3348.01299010594	11.0833455189388	11.0514456502425	12.0290071853952	11.9683328979864	2473.06981552304	1.18252910271676	0.100356262877372	11.7833114627008	4.75861164616432e-32	3.73366412910039e-30	chr7	-	24796539	24980178	183639	protein_coding
ENSG00000004399	PLXND1	3037.26515667021	3113.58284999513	1358.19618571097	1297.45735680145	11.8508960885845	11.880650467315	10.9565078133489	10.9102674245251	2201.62538729444	-1.21205212697217	0.103110423849596	-11.754894235913	6.66441457215852e-32	5.20653813120178e-30	chr3	-	129555213	129606676	51463	protein_coding
ENSG00000183598	H3C13	2802.74939127759	2739.21471731155	1057.39533984768	785.841679829267	11.7553474644257	11.7283111072601	10.710180013627	10.4399782313884	1846.30028206652	-1.58969425508762	0.135251475271487	-11.7536185974805	6.76581889816884e-32	5.2631710001439e-30	chr1	-	149813224	149813693	469	protein_coding
ENSG00000240184	PCDHGC3	7035.47296177845	6881.87053296976	3482.17162405865	3184.29597347484	12.9122793633957	12.8831824852639	12.0161802141814	11.9076736987057	5145.95277307042	-1.06216611950842	0.0905984689406863	-11.7238859765258	9.61577080189102e-32	7.44833514497116e-30	chr5	+	141475965	141512975	37010	protein_coding
ENSG00000135842	NIBAN1	1825.60036880836	1993.99364567851	4315.68847175617	4179.9000808627	11.2680584674064	11.3650607503925	12.2820838223033	12.2420045760785	3078.79564177643	1.15295925713397	0.0983503446926694	11.7229813554472	9.71903065886261e-32	7.49642013064729e-30	chr1	-	184791031	184974508	183477	protein_coding
ENSG00000115762	PLEKHB2	3986.76801167446	4288.53635562411	8397.16559787832	8314.77798215185	12.1829895399931	12.2741590461172	13.1473233782985	13.1341434892876	6246.81198683218	1.01385054671878	0.0866036837186242	11.7067831665543	1.17659411121969e-31	9.03693780866333e-30	chr2	+	131104846	131149851	45005	protein_coding
ENSG00000165323	FAT3	944.736274406835	908.677580269535	259.469431927878	221.017972451981	10.6047846635739	10.5691804483524	9.64367469108001	9.55460604559723	583.475314764057	-1.94948460964171	0.167745865369505	-11.6216552065081	3.19878101553475e-31	2.44652986662937e-29	chr11	+	92224817	92896473	671656	protein_coding
ENSG00000116285	ERRFI1	4642.64950187819	4319.29430079765	2095.27306755919	1917.53555729173	12.3742147998419	12.2831329425809	11.4203080586204	11.321853738721	3243.68810688169	-1.15950671020541	0.0998574424505417	-11.6116203434681	3.59733270830535e-31	2.73984298281516e-29	chr1	-	8011726	8026309	14583	protein_coding
ENSG00000142192	APP	23116.0092652038	23800.4979752803	42257.9264644664	44503.4012771019	14.5386542277541	14.5795694830019	15.3901626582616	15.4636975647593	33419.4587455131	0.88696383654696	0.0765873965085219	11.5810678647141	5.14017218066679e-31	3.8986064251949e-29	chr21	-	25880550	26171128	290578	protein_coding
ENSG00000120549	KIAA1217	930.436532614603	929.768742674244	2218.1192145339	2418.91892072446	10.5907811389355	10.5901234994462	11.4845157888383	11.5835218643855	1624.3108526368	1.31802692135814	0.113815030313251	11.5804293838043	5.17860131734929e-31	3.91145559251905e-29	chr10	+	23694745	24547843	853098	protein_coding
ENSG00000183454	GRIN2A	1470.966772361	1517.6848947055	524.679338013452	525.9409159274	11.0384006655623	11.0709389969178	10.1113239072122	10.1131444741212	1009.81798025184	-1.50830587031157	0.130266074096564	-11.5786545405021	5.28693109916841e-31	3.97677714041994e-29	chr16	-	9753403	10182754	429351	protein_coding
ENSG00000071575	TRIB2	843.684765741725	883.192425697179	218.138017992464	229.203823283536	10.5024349571261	10.5434161946944	9.54758933875559	9.57427014208466	543.554758178726	-1.94819579659037	0.168398385803425	-11.5689695438325	5.91892608069725e-31	4.43383586201366e-29	chr2	+	12716888	12742734	25846	protein_coding
ENSG00000144476	ACKR3	490.95780153332	439.399216764766	53.9604570823463	68.5565007142719	10.0615921324427	9.98120790098051	8.99507771679828	9.06614369862163	263.218494023676	-2.91999890805135	0.252700033696407	-11.5551979370111	6.94871959351135e-31	5.18391568691341e-29	chr2	+	236567786	236581097	13311	protein_coding
ENSG00000182179	UBA7	769.326108422115	707.432738991273	163.029466078578	174.972561524485	10.4215708672285	10.3501074425068	9.4017255295344	9.4354367293907	453.690218754113	-2.12611983680214	0.184837459289271	-11.5026458650611	1.2793257708311e-30	9.50512939038308e-29	chr3	-	49805208	49813953	8745	protein_coding
ENSG00000070371	CLTCL1	1156.37245293188	1124.8619949178	362.797966766413	348.921891695026	10.796324873732	10.7694989476971	9.85017886374356	9.82468665667335	748.238576577779	-1.68079456910327	0.146364500579139	-11.4836217966286	1.5945801208831e-30	1.17992446912338e-28	chr22	-	19179472	19291719	112247	protein_coding
ENSG00000154639	CXADR	440.432047200765	406.004876290643	1269.79288368245	1628.98431547942	9.98287444381457	9.92596236542921	10.888671498865	11.1454827165069	936.303530663318	1.77710283160214	0.154945842935483	11.4691868973994	1.88421364918282e-30	1.38859680388967e-28	chr21	+	17513129	17593579	80450	protein_coding
ENSG00000106772	PRUNE2	5622.65847270587	5507.42978292957	1756.5850922551	2377.98966656669	12.6194093327884	12.5926632212113	11.2262585088102	11.5638996341737	3816.16575361431	-1.4277869966007	0.124827356479707	-11.4380936748653	2.69747451072722e-30	1.97992453704708e-28	chr9	-	76611375	76906114	294739	protein_coding
ENSG00000286522	H3C2	7187.05022477612	7550.63614088573	3627.97966766413	3108.57685328296	12.9404263767494	13.0057768698598	12.0664201955496	11.8787177644495	5368.56072165224	-1.12989526692056	0.0989494510450871	-11.4189139503736	3.36411522209138e-30	2.45120489487106e-28	chr6	-	26031588	26032099	511	protein_coding
ENSG00000143479	DYRK3	1563.43843595077	1754.08167332494	3763.45485778577	3728.65505377324	11.1020738880124	11.2247183200072	12.1115630291037	12.1001028955956	2702.40750520868	1.17488757722437	0.102890159185662	11.4188527505757	3.36648477568404e-30	2.45120489487106e-28	chr1	+	206635535	206655175	19640	protein_coding
ENSG00000278828	H3C10	3420.49823670204	3397.43474402517	1501.70803965338	1228.90085608717	11.9943842794877	11.9861468572412	11.0598981896832	10.8561032967733	2387.13546911694	-1.32108695414404	0.115789715725997	-11.4093634815569	3.75466742887682e-30	2.72295662182649e-28	chr6	+	27810063	27811300	1237	protein_coding
ENSG00000109787	KLF3	1169.71887860463	1349.83439390136	2963.23276020289	3267.17771314433	10.8075269355571	10.9502347813432	11.8214234900714	11.9387060403578	2187.4909364633	1.30592024355374	0.114506882323078	11.4047314629449	3.9599738514629e-30	2.86045254040393e-28	chr4	+	38664198	38701517	37319	protein_coding
ENSG00000179218	CALR	47373.1379254277	47351.4171954382	26725.3514885714	25528.5990495578	15.5525285508402	15.55187633428	14.7423974916721	14.6779796072278	36744.6264147488	-0.858227095892649	0.0752622948429514	-11.4031481193006	4.03267755886366e-30	2.90145571557293e-28	chr19	+	12938608	12944489	5881	protein_coding
ENSG00000164574	GALNT10	15867.9468087808	16438.8034976034	8761.11165947627	8215.52454081925	14.0144938861193	14.0634393566823	13.2041424907663	13.1181034422066	12320.8466266699	-0.928409293217263	0.0814962540084912	-11.3920486838638	4.58090631011929e-30	3.28292273870478e-28	chr5	+	154190732	154420984	230252	protein_coding
ENSG00000137124	ALDH1B1	3334.69978594865	3166.3107560069	1366.23284953175	1064.16060810213	11.963495773446	11.9008492297428	10.9625097586088	10.7162491220448	2232.85099989736	-1.42059319043431	0.125103766034741	-11.3553191519416	6.97845952901613e-30	4.98152544339924e-28	chr9	+	38392701	38398661	5960	protein_coding
ENSG00000110203	FOLR3	10.4864773143039	10.5455812023544	246.840388780946	294.690629935975	8.67907333718978	8.67977916727103	9.61531272428014	9.71876943314321	140.640769308395	4.68699228750794	0.412872893010186	11.3521434002021	7.2366642117722e-30	5.14566400964411e-28	chr11	+	72114868	72139628	24760	protein_coding
ENSG00000164379	FOXQ1	355.586912566851	371.731737382992	33.2947501146392	38.8827914498856	9.8370059908178	9.86628110727728	8.87445293755918	8.91017611987029	199.874047878592	-3.32959664761741	0.293695363966111	-11.3369057061507	8.61364712740163e-30	6.10094236031486e-28	chr6	+	1312097	1314758	2661	protein_coding
ENSG00000075275	CELSR1	7448.25884151423	7245.69308445099	3763.45485778577	3380.75639343216	12.9876742032336	12.9511698088667	12.1115630291037	11.9801601003013	5459.54079429579	-1.04067579684292	0.0919500554995517	-11.3178376150952	1.07080657714871e-29	7.55499694722405e-28	chr22	-	46360833	46537620	176787	protein_coding
ENSG00000091527	CDV3	5686.53065271117	6002.1933010067	11075.6708398595	11214.6156392302	12.6340228024234	12.7041356649454	13.5208925640041	13.5378607186168	8494.75260820187	0.931237770518788	0.0823171858865324	11.3127989069308	1.13412946146876e-29	7.97087204135749e-28	chr3	+	133573685	133590261	16576	protein_coding
ENSG00000251493	FOXD1	4413.85363320247	4722.6627817877	2168.75113677771	1896.04769885889	12.3103737252568	12.3958850703996	11.4590655301176	11.3094654359831	3300.32881265669	-1.16909802496321	0.103653284603186	-11.2789288775445	1.66764056980382e-29	1.16754081892842e-27	chr5	-	73446265	73448777	2512	protein_coding
ENSG00000160200	CBS	937.109745450978	923.617153639537	275.542759569428	242.505830884813	10.5973347938018	10.5840497789897	9.67863800561248	9.60538590698604	594.693872386189	-1.84620273358011	0.163732647023403	-11.2757154247694	1.72966815276275e-29	1.20632756263373e-27	chr21	-	43053190	43076378	23188	protein_coding
ENSG00000187244	BCAM	823.665127232599	664.371615748326	157.288991920882	165.763479338986	10.4811608173037	10.2978762606585	9.38503522569575	9.40956044686516	452.772303560198	-2.20238115717994	0.195448261213136	-11.2683589176485	1.88041996092782e-29	1.30646124231943e-27	chr19	+	44809070	44821416	12346	protein_coding
ENSG00000112306	RPS12	9728.59099931559	9541.99339126365	17436.1162065871	17880.9679101776	13.34510641759	13.318971841034	14.1451535621829	14.180159986538	13646.917126836	0.87400669694466	0.0777421564080575	11.242377846546	2.52488345997355e-29	1.7475457650912e-27	chr6	+	132814568	132817564	2996	protein_coding
ENSG00000140682	TGFB1I1	3351.85947609933	3204.9778870822	1506.30041897954	1335.31691689739	11.9697273934177	11.9154810873706	11.0630808763476	10.9392744224537	2349.61367476461	-1.20687791051488	0.107437427093279	-11.2333098731697	2.79796953950348e-29	1.92922119422658e-27	chr16	+	31472151	31477958	5807	protein_coding
ENSG00000278705	H4C2	4002.02106958617	4390.47697391354	1962.09406710063	1754.84177201457	12.1877401675529	12.3036874997811	11.3471967154006	11.2251861398718	3027.35847065373	-1.17559910906177	0.104703693044232	-11.2278667053811	2.97576527743115e-29	2.04407001302185e-27	chr6	-	26026814	26027252	438	protein_coding
ENSG00000132000	PODNL1	342.240486894101	315.488637637102	25.2580862938642	28.650477910442	9.81219424289469	9.76065774588114	8.81717921869806	8.84234803897765	177.909422183877	-3.60562596403717	0.321394925467525	-11.2186773291214	3.30171614629936e-29	2.25944131620629e-27	chr19	-	13931471	13953381	21910	protein_coding
ENSG00000184009	ACTG1	177016.503646048	183020.319363727	103061.028742787	98685.5479311636	17.4391205542214	17.4870574475492	16.6627314092494	16.6005663241035	140445.849920931	-0.835609343681313	0.0745008949769833	-11.2160980608283	3.39940850533326e-29	2.31758176114537e-27	chr17	-	81510689	81523847	13158	protein_coding
ENSG00000103222	ABCC1	6776.1709772793	6959.20479512036	3370.80642539934	2811.83976063909	12.8628119841013	12.8979055452121	11.9765764802315	11.7591738257511	4979.50548960952	-1.1521296704496	0.1027450681125	-11.2134790663439	3.50154000544992e-29	2.37830345967183e-27	chr16	+	15949576	16143074	193498	protein_coding
ENSG00000169851	PCDH7	4797.0867132343	5276.30579491131	2383.44487027555	2397.43106229163	12.4157511600947	12.5374635467312	11.5665308271947	11.5732543386867	3713.5671101782	-1.07529697928913	0.0959277393182105	-11.2094477252525	3.6647282063888e-29	2.47989024315596e-27	chr4	+	30920152	30987807	67655	protein_coding
ENSG00000142178	SIK1	761.699579466258	602.855725401258	142.363759110871	101.299904040491	10.412980028254	10.2192221938124	9.34000440751554	9.20085296455532	402.05474200472	-2.48955775870391	0.222111150911556	-11.2086122127891	3.6994821667466e-29	2.49413606967734e-27	chr21	-	43414482	43427131	12649	protein_coding
ENSG00000210082	MT-RNR2	38234.6496040716	36069.4029057861	72967.1670184791	91829.8978597364	15.2482333664553	15.1656459966944	16.1684802566667	16.4974349696405	59775.2793470183	1.14921092362145	0.102572623616056	11.2038756844429	3.90277460583568e-29	2.62148362177221e-27	chrM	+	1670	3229	1559	Mt_rRNA
ENSG00000155660	PDIA4	7465.41853166491	7332.69412937041	3812.82293554196	3388.94224426371	12.9907243786627	12.9669619892995	12.1276642619726	11.9831015920529	5499.96946021025	-1.03932260749121	0.0928595818480096	-11.1924110232625	4.44188459098436e-29	2.97263327976795e-27	chr7	-	149003061	149028505	25444	protein_coding
ENSG00000248323	LUCAT1	60.058915527377	59.7582934800081	405.277475533367	419.524855117187	9.0258570779778	9.02437901763781	9.92472838127484	9.94865490716197	236.154884914485	2.78343351402979	0.25042205616069	11.1149694907214	1.06086890155178e-28	7.07362513368027e-27	chr5	-	91151237	91314402	163165	lncRNA
ENSG00000235385	LINC02154	9.53316119482175	13.181976502943	235.359440465553	297.760323997808	8.66739888755846	8.70945309354038	9.5887943915861	9.72505934785906	138.958725540281	4.54730242413231	0.40951984598105	11.1039854814331	1.1997199950535e-28	7.9702565948755e-27	chrX	-	13266047	13303392	37345	lncRNA
ENSG00000175946	KLHL38	44.8058576156622	44.8187201100061	373.130820250267	358.130973880525	8.94526492277316	8.94533843087188	9.86878151155917	9.8416716280935	205.221592964115	3.02823110614464	0.272950024806873	11.0944525771239	1.33474659366786e-28	8.83505172528585e-27	chr8	-	123645526	123652950	7424	protein_coding
ENSG00000090530	P3H2	1461.43361116617	1442.98702785549	540.752665655002	454.314721151295	11.0316648589064	11.0185360878459	10.1343134478188	10.0050429670781	974.87200645699	-1.54690585975228	0.139806687171199	-11.0646056426331	1.86280444083448e-28	1.22857352306196e-26	chr3	-	189956830	190122437	165607	protein_coding
ENSG00000106034	CPED1	440.432047200765	530.794253851837	1438.56282391872	1974.83651311261	9.98287444381457	10.120122387527	11.0153684463171	11.3543600810823	1096.15640952098	1.81324410799874	0.16437376883581	11.0312254859226	2.70158348044032e-28	1.77534022001643e-26	chr7	+	120988710	121297442	308732	protein_coding
ENSG00000171298	GAA	1657.8167317795	1556.3520257808	615.378829705056	600.636804765338	11.1641524197414	11.0972976316809	10.2356473297527	10.2162887176567	1107.54609800767	-1.40235071071461	0.127251091248829	-11.020343298844	3.04894031559601e-28	1.99639786204296e-26	chr17	+	80101580	80119881	18301	protein_coding
ENSG00000171658	NMRAL2P	50.5257543325553	64.1522856476558	381.167484071042	474.779348230182	8.97694296043797	9.045611317419	9.88303533876756	10.0369634856257	242.656218070359	2.89801792268654	0.262983405318591	11.0197748758167	3.06825474313143e-28	2.00184376663876e-26	chr3	+	185959942	185980872	20930	transcribed_unprocessed_pseudogene
ENSG00000166598	HSP90B1	31926.556841458	32494.450878188	18176.6373729299	18271.8422873844	14.9930961982642	15.0180055898762	14.202965378386	14.2102325445458	25217.3718449901	-0.821673274743506	0.0747646425144838	-10.9901317937062	4.26303143537301e-28	2.77142718636053e-26	chr12	+	103930375	103947922	17547	protein_coding
ENSG00000113645	WWC1	1487.17314639219	1389.38032341019	3464.95020158556	3087.08899485013	11.0497759408984	10.9796501751875	12.0101275352823	11.8703917476985	2357.14816655952	1.1875330618073	0.108327470637065	10.9624369038021	5.79184220118131e-28	3.74361518303842e-26	chr5	+	168291644	168472303	180659	protein_coding
ENSG00000171992	SYNPO	2209.78676495968	1769.90004512848	6184.78685750212	4765.18841531887	11.4802525392365	11.2344216543963	12.7431811453834	12.4072702460727	3732.41552072729	1.46029179643452	0.13321015418615	10.9623159387225	5.79959062581352e-28	3.74361518303842e-26	chr5	+	150601079	150654232	53153	protein_coding
ENSG00000173482	PTPRM	2816.09581695034	2935.18676798863	5616.47991589017	6273.43143103286	11.7609617537425	11.8100961916114	12.6179877949451	12.7617604799179	4410.2984829655	1.04788901736954	0.0956674944011649	10.9534489632957	6.39647364703994e-28	4.11431130024975e-26	chr18	+	7566781	8406861	840080	protein_coding
ENSG00000163597	SNHG16	5850.50102526211	6171.8013986779	11086.0036933433	11427.4477608506	12.6708701451725	12.7404391699973	13.5221613316744	13.5634705632953	8633.93846953348	0.905039183723751	0.0826747885749126	10.946979113272	6.87007115270871e-28	4.40337694340693e-26	chr17	+	76557765	76565338	7573	lncRNA
ENSG00000196396	PTPN1	3154.52303936652	3226.94784792044	6215.78541795368	6133.24873554248	11.8963585300908	11.923727958268	12.7497056221604	12.7322674939077	4682.62626019578	0.952358489771788	0.0870830381079111	10.9362111206048	7.73659616932016e-28	4.94137754632052e-26	chr20	+	50510382	50585241	74859	protein_coding
ENSG00000163171	CDC42EP3	11061.3269343517	12008.780594181	5508.55900172548	6096.41240680048	13.5191294257575	13.6311865335794	12.5929277633348	12.7244159101629	8668.76973426467	-0.991134429809783	0.0906601910480844	-10.9324105580597	8.06763475205335e-28	5.13479564306389e-26	chr2	-	37641881	37672535	30654	protein_coding
ENSG00000075651	PLD1	851.311294697582	842.767697754821	2022.94309317222	2500.77742904001	10.5104478432358	10.5014680679423	11.3810769336405	11.6219640363353	1554.44987866616	1.41758720643345	0.129690998238757	10.9304980737655	8.23949225359984e-28	5.22590513910376e-26	chr3	-	171600403	171810483	210080	protein_coding
ENSG00000211455	STK38L	2430.00278856006	2383.30135173209	725.595933532827	973.093017601084	11.5887889062604	11.5664616673339	10.3715017203773	10.6321186040077	1627.99827285652	-1.50096368904386	0.137555354582349	-10.9117067350896	1.0133571155067e-27	6.40490957415574e-26	chr12	+	27244285	27325959	81674	protein_coding
ENSG00000144583	MARCHF4	813.178649918295	767.191032471281	2498.25435342948	1946.18603520217	10.4698750630108	10.4191716766142	11.6207946994669	11.3382017578388	1506.20251775531	1.49137208266768	0.137142746015068	10.874596914545	1.52327584872595e-27	9.59452950669841e-26	chr2	-	216257864	216372483	114619	protein_coding
ENSG00000105808	RASA4	804.598804842956	673.159600083621	184.843267877825	167.809942046875	10.4605668030064	10.3087148020993	9.46234400767614	9.4153783288701	457.602903712819	-2.06789604213474	0.190710419396536	-10.843120416169	2.15009820804149e-27	1.34959440279239e-25	chr7	-	102579645	102616756	37111	protein_coding
ENSG00000103888	CEMIP	5032.5557947464	6379.19782899087	579.787889927338	388.827914498856	12.4768485468565	12.7836183676432	10.1883750014792	9.89645267166627	3095.09235704087	-3.55916384625404	0.329177589521512	-10.8122908714034	3.01056394494597e-27	1.88320603057909e-25	chr15	+	80779342	80951776	172434	protein_coding
ENSG00000218336	TENM3	5980.15201751168	6102.37632242907	3179.07458853227	2974.53354591625	12.6993497238004	12.725690023525	11.9056958279094	11.8259622091854	4559.03411859732	-0.973685011330601	0.0900615037061775	-10.8113341579019	3.04213101051985e-27	1.8964353008388e-25	chr4	+	182243401	182803024	559623	protein_coding
ENSG00000237596	AL138828.1	7.6265289558574	9.66678276882485	243.396104286328	236.366442761147	8.64213407519627	8.66906958265071	9.60743305160447	9.59114964233163	124.263964693039	4.78887945361357	0.443441861198122	10.7993400548037	3.46686371308309e-27	2.15383345287548e-25	chr6	-	136053350	136225618	172268	lncRNA
ENSG00000069869	NEDD4	1562.48511983128	1740.899696822	3565.98254676101	4265.85151459403	11.1014323169449	11.2165799222683	12.0452745874656	12.267504246682	2783.80471950208	1.24546460200251	0.11543544797165	10.7892733461596	3.86836032945979e-27	2.39509398221621e-25	chr15	-	55826921	55993612	166691	protein_coding
ENSG00000054654	SYNE2	5386.23607507429	4825.48219851066	2484.47721545101	2457.80171217435	12.563983586116	12.4232587212778	11.614392409921	11.6019128443128	3788.49930030258	-1.04688833152493	0.0972457755200102	-10.7653862178261	5.01508311872624e-27	3.09456128848047e-25	chr14	+	63852982	64226433	373451	protein_coding
ENSG00000275216	AL161431.1	414.692511974746	377.004527984169	1231.90575424165	1126.57772069274	9.94059648580478	9.8756749587975	10.8585235015357	10.770973552679	787.545128723326	1.57507220616027	0.146336101118338	10.7633878046713	5.12507041295832e-27	3.15174515969866e-25	chr13	+	109272202	109278512	6310	lncRNA
ENSG00000107518	ATRNL1	1573.92491326507	1631.04989263081	644.081200493538	594.497416641672	11.1091114654437	11.1468286721805	10.2724836070702	10.208135296205	1110.88835575777	-1.37240182445078	0.127666249923629	-10.7499188334564	5.93137884901658e-27	3.63531613429794e-25	chr10	+	115093364	115948999	855635	protein_coding
ENSG00000149591	TAGLN	13397.9047432025	12644.1518616229	7197.40649891977	6806.53496643787	13.7811681052773	13.7017288674557	12.9423295052186	12.8686933847956	10011.4995175458	-0.895080108811315	0.0835092692315799	-10.7183324324054	8.34950894779649e-27	5.10020507975636e-25	chr11	+	117199369	117207464	8095	protein_coding
ENSG00000165655	ZNF503	1478.59330131685	1484.29055423138	3230.73885595154	3065.6011364173	11.0437655212887	11.0477595487691	11.9251461578859	11.8620165717866	2314.80596197927	1.08734171262315	0.101482491725624	10.7145744466244	8.69562326008424e-27	5.29386054191684e-25	chr10	-	75397829	75401764	3935	protein_coding
ENSG00000108175	ZMIZ1	23662.2594016671	23307.4920540702	13387.9338305796	13372.6105646988	14.5713993037473	14.5502175289299	13.7801453341419	13.7785721263834	18432.5739627539	-0.811619519694034	0.0757739621772096	-10.7110608495822	9.03208148890552e-27	5.48036597808491e-25	chr10	+	79068965	79316519	247554	protein_coding
ENSG00000165072	MAMDC2	714.033773492149	705.675142124214	1691.14368685736	1917.53555729173	10.357924921877	10.3480177216465	11.185422197332	11.321853738721	1257.09703994136	1.34636257331353	0.125867434892656	10.6966712594227	1.05500323545341e-26	6.38014082888984e-25	chr9	+	70043847	70226972	183125	protein_coding
ENSG00000153071	DAB2	5848.59439302314	5948.5865965614	10741.5752438815	12074.1299765434	12.6704470811755	12.6924678377907	13.4792548533516	13.638603417529	8653.22155250237	0.95168693775383	0.0890757241584393	10.6840213396532	1.20917620266421e-26	7.28828954208494e-25	chr5	-	39393257	39462300	69043	protein_coding
ENSG00000129353	SLC44A2	3594.0017704478	3615.37675554049	1732.47510079278	1779.39932450924	12.0548701244361	12.0621470223267	11.2113534897373	11.2402162126762	2680.31323782258	-1.03749866653113	0.0972316492389276	-10.6703802172653	1.40052114026586e-26	8.41375786015164e-25	chr19	+	10602509	10644550	42041	protein_coding
ENSG00000170485	NPAS2	1643.51698998727	1585.35237408727	631.452157346606	647.705447046778	11.154924589379	11.1167397322899	10.2564113445012	10.2770575887572	1127.00674211698	-1.33552785000624	0.125190628093019	-10.6679539063732	1.43757074922922e-26	8.60792774612483e-25	chr2	+	100820138	100996829	176691	protein_coding
ENSG00000251562	MALAT1	229414.570837266	232959.79794591	391503.78183939	422505.528051226	17.8119184018734	17.8339767756993	18.5812010468746	18.6909592888589	319095.919668448	0.815986275752929	0.0765811846504675	10.6551795911393	1.6492602908737e-26	9.84310986058161e-25	chr11	+	65497687	65506431	8744	lncRNA
ENSG00000117318	ID3	3840.91064539368	3590.77039940167	1812.84173900053	1628.98431547942	12.1367444604294	12.0537667937831	11.2604254084164	11.1454827165069	2718.37677481882	-1.11093403823897	0.104270054783401	-10.6543920068586	1.66327922524939e-26	9.89433716902441e-25	chr1	-	23557925	23559501	1576	protein_coding
ENSG00000140941	MAP1LC3B	3084.93096264432	3427.31389076517	6531.51149662698	7829.76632038222	11.8695528565891	11.9968094728782	12.8145224523702	13.0540060274936	5218.38066760467	1.14100986371114	0.107102455356096	10.6534426304	1.68033516140839e-26	9.96323809222048e-25	chr16	+	87383952	87404779	20827	protein_coding
ENSG00000078098	FAP	2854.22846172963	3169.82594974102	6331.74299593915	8244.17501872969	11.7768808901649	11.9021856477665	12.7738523964412	13.1227519514214	5149.99310653487	1.27488358860963	0.119925245960516	10.6306522734118	2.14606219293892e-26	1.26833669149568e-24	chr2	-	162170683	162243445	72762	protein_coding
ENSG00000288622	PDCD6-AHRR	1356.56883802313	1051.04292650132	374.278915081806	309.015868891196	10.9552892423466	10.7044558731178	9.87082911183521	9.74780092526751	772.726637124364	-1.81823080877957	0.17125980630763	-10.6167982317668	2.48954030310988e-26	1.46657288470904e-24	chr5	+	271669	438291	166622	protein_coding
ENSG00000040731	CDH10	177.316798223685	218.820809948853	753.15020948977	762.307358688546	9.4419021507617	9.54925763145234	10.4032800468467	10.413666790428	477.898794087713	1.93411330051112	0.182280287797549	10.610655292904	2.65877762260289e-26	1.5612170665884e-24	chr5	-	24487099	24644978	157879	protein_coding
ENSG00000257219	LNCOG	76.265289558574	65.9098825147149	436.276035984928	413.38546699352	9.10048197249582	9.05389096802269	9.97615359026338	9.93840692762382	247.959168762934	2.58061178740401	0.243580327903582	10.5945000140796	3.16025212687524e-26	1.84971284455016e-24	chr12	+	76259882	76305969	46087	lncRNA
ENSG00000114853	ZBTB47	1361.33541862055	1256.68175994723	2835.79423390203	2847.65285802715	10.9588554128822	10.8783146269279	11.7692075620546	11.7741485378781	2075.36606762424	1.11860139343163	0.105715689286666	10.5812240451684	3.64169193552545e-26	2.12467045840929e-24	chr3	+	42653696	42667580	13884	protein_coding
ENSG00000148848	ADAM12	4462.47275529606	4669.0560773424	8531.49269316841	9875.20579691699	12.3241804765912	12.3814029309195	13.1685566265939	13.3653132938596	6884.55683068097	1.01140631226081	0.0957914086141804	10.5584240475516	4.64392747125821e-26	2.70074797953077e-24	chr10	-	126012380	126388455	376075	protein_coding
ENSG00000102804	TSC22D1	6620.7804498037	6466.19887391029	3455.76544293324	3502.52092455154	12.8323305427834	12.8013520412388	12.0068888803173	12.0232991957014	5011.31642279969	-0.911252974141783	0.0863590787189194	-10.5519070798302	4.97763521774682e-26	2.88560171556195e-24	chr13	-	44432142	44576565	144423	protein_coding
