Gene.id	genename	Control_rep1	Control_rep2	si88_rep1	si88_rep2	Control_rep1.1	Control_rep2.1	si88_rep1.1	si88_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000179750	APOBEC3B	1047.12609365838	1406.8752205252	520.010910428829	379.56638153762	10.7594172034098	11.0419915985483	10.1851996367319	9.97048322188456	838.394651537507	-1.44875662812495	0.197462505546308	-7.33686946854421	2.18647662196896e-13	1.31554615431066e-11	chr22	+	38982346	38992779	10433	protein_coding
ENSG00000076003	MCM6	1402.63817228581	2157.14862558121	717.111820026853	658.119129278938	11.0389885078866	11.4906824023504	10.4320243263425	10.3633088469839	1233.7544367932	-1.37281956965861	0.187801876484883	-7.30993531776088	2.67271010615536e-13	1.60104713288903e-11	chr2	-	135839625	135876443	36818	protein_coding
ENSG00000171320	ESCO2	364.706356522967	563.830914243774	126.857500326388	109.176351678832	9.94509813560435	10.2446658130169	9.40905114025144	9.3514238407937	291.14278069299	-1.97756202986618	0.270683445087763	-7.30581077547982	2.75599796786304e-13	1.64373014170626e-11	chr8	+	27774553	27812640	38087	protein_coding
ENSG00000244731	C4A	139.95734129873	129.699124043296	458.154773906045	420.379970950267	9.44900720671093	9.41790086321628	10.0956670036774	10.0372730377359	287.047802549585	1.70475460545572	0.233579448779169	7.29839296378948	2.91225042947389e-13	1.72937027677193e-11	chr6	+	31982056	32002681	20625	protein_coding
ENSG00000121152	NCAPH	764.146651762407	1242.04925038684	351.217046358181	299.979882182958	10.4841911114034	10.9199171326005	9.92151560058602	9.82670605508785	664.348207672597	-1.62440007329456	0.223021074404858	-7.28361693005624	3.24986984075676e-13	1.92150312922319e-11	chr2	+	96335765	96377091	41326	protein_coding
ENSG00000090889	KIF4A	1344.40774561407	1938.28135375815	663.642956252921	676.485244514629	10.9970235623233	11.3741911037827	10.3699096257258	10.385118742052	1155.70432503494	-1.2931417052994	0.177765940812987	-7.27440644358197	3.47946915962993e-13	2.04838749061317e-11	chrX	+	70290103	70420886	130783	protein_coding
ENSG00000079616	KIF22	1676.42333628624	2434.56064089604	889.050911378321	831.576884282689	11.2205398214469	11.6255726128835	10.6130261402473	10.5553702081638	1457.90294321082	-1.25715956641757	0.173045444064415	-7.26490993862631	3.73286893918943e-13	2.18813407602787e-11	chr16	+	29790718	29805384	14666	protein_coding
ENSG00000127946	HIP1	1528.29330352481	1591.51633461461	792.597274766522	745.868346516129	11.1253319726812	11.166782953667	10.5147169774778	10.4641781440579	1164.56881485552	-1.02017123049879	0.140446526815619	-7.26376973236294	3.7644864218613e-13	2.19723741665734e-11	chr7	-	75533297	75738941	205644	protein_coding
ENSG00000085999	RAD54L	337.123522836356	568.334356050833	117.421818483929	91.8305761784564	9.89629615254958	10.2506095709356	9.37887516517302	9.28982185783323	278.677568387394	-2.11526473940062	0.291313187790164	-7.2611362205966	3.83852130817473e-13	2.2309159160447e-11	chr1	+	46247699	46278480	30781	protein_coding
ENSG00000184602	SNN	879.585918673038	943.921402759544	1738.26227719959	1904.97428583531	10.6037090672747	10.6657428063194	11.2584040170814	11.3555723796293	1366.68597111687	0.998201227213925	0.137646682113846	7.25190910441505	4.10937643375263e-13	2.3782145479743e-11	chr16	+	11668454	11679152	10698	protein_coding
ENSG00000121579	NAA50	4759.57119058964	4863.71715162361	2650.37818863726	2847.76820126747	12.426479241383	12.4536486757458	11.7221998915271	11.8051117923934	3780.35868302949	-0.807574257068474	0.111481119902296	-7.24404507037824	4.35496592909579e-13	2.50970990124853e-11	chr3	-	113716457	113746249	29792	protein_coding
ENSG00000087586	AURKA	1440.43687030079	2093.19975192097	737.031592805377	724.44121207449	11.0655459340304	11.4576448970895	10.4543859734919	10.4402993010825	1248.77735677541	-1.27437210787276	0.176628791240662	-7.21497383819144	5.39443466319399e-13	3.08598991766965e-11	chr20	-	56369389	56392337	22948	protein_coding
ENSG00000164611	PTTG1	1188.10502138995	1600.52321822873	617.512956134235	462.213900098231	10.8774138577471	11.1725868254586	10.3136481125202	10.1017637839417	967.088773962785	-1.36974340005659	0.189851100868501	-7.21482990507032	5.40014343478582e-13	3.08598991766965e-11	chr5	+	160421854	160428739	6885	protein_coding
ENSG00000112118	MCM3	2242.38222007819	3453.23917765276	1127.039775627	1232.57040026195	11.5335312465783	12.0327294843353	10.8275957134691	10.9125463294832	2013.80789340497	-1.27169772345465	0.176314424565436	-7.21266978915093	5.48653527569587e-13	3.12229578314392e-11	chr6	-	52264013	52284881	20868	protein_coding
ENSG00000136108	CKAP2	2506.97310618308	3026.31289434358	1462.53068558108	1271.34331020396	11.6587411405368	11.8761248195541	11.0808308016672	10.9424421274779	2066.78999907793	-1.01761093789476	0.141209657304931	-7.2063834536282	5.74574566709298e-13	3.25624042826373e-11	chr13	+	52455466	52476628	21162	protein_coding
ENSG00000134030	CTIF	2760.32654152677	2668.7396148631	4658.08160289373	4708.86787848418	11.7689838024701	11.7301218746122	12.3994961861911	12.4130624607975	3699.00390944194	0.786972333448109	0.109543291220125	7.18412168086777	6.76406032630856e-13	3.81750148498853e-11	chr18	+	48539030	48863217	324187	protein_coding
ENSG00000153993	SEMA3D	628.275656195027	702.536921901187	263.150682495234	240.800177534619	10.3270112152291	10.4154021805446	9.75256472916868	9.70462782422373	458.690859531517	-1.40156455732778	0.19516687551016	-7.18136494045998	6.9018845473717e-13	3.87925675506184e-11	chr7	-	84995552	85121935	126383	protein_coding
ENSG00000100354	TNRC6B	7014.21244786188	6656.08699083305	3895.88819184179	4133.39626776586	12.9232068752522	12.8549257631695	12.1786831736032	12.2512292541521	5424.89597457564	-0.767613859238727	0.107415669233904	-7.14620003499865	8.92130295535705e-13	4.99373589197814e-11	chr22	+	40044816	40335807	290991	protein_coding
ENSG00000112742	TTK	617.038205433815	893.482854520485	278.876818899332	209.169645739817	10.3130552175337	10.6173655621291	9.78491154559974	9.63225836384026	499.641881148362	-1.63128972504299	0.229054742584329	-7.12183343875715	1.06500715234353e-12	5.93708885171754e-11	chr6	+	80003886	80042527	38641	protein_coding
ENSG00000104783	KCNN4	2168.82799691389	2476.89299388239	1221.39659405158	1200.93986846715	11.496632409459	11.6450581481606	10.9038047851059	10.8876505292428	1767.01436332875	-0.939823850457905	0.132208906796423	-7.10862734766467	1.17202726124085e-12	6.50713346911687e-11	chr19	-	43766532	43780973	14441	protein_coding
ENSG00000125148	MT2A	23442.3438743208	29147.1760636466	14701.8407196441	10601.3298499351	14.563227326221	14.8685586923285	13.9166758231609	13.4717438482459	19473.1726268867	-1.05551496626033	0.149087903564984	-7.07981627631008	1.44345701514583e-12	7.9816744586485e-11	chr16	+	56608583	56609497	914	protein_coding
ENSG00000075790	BCAP29	1676.42333628624	1563.59499541085	770.580683800785	845.861640577115	11.2205398214469	11.1486322801647	10.4911599580345	10.5699464816859	1214.11516401875	-1.00286163951044	0.141727442298035	-7.07598770745852	1.48388015989534e-12	8.17211097735911e-11	chr7	+	107580245	107620478	40233	protein_coding
ENSG00000112029	FBXO5	429.066301791726	578.241928026362	164.600227696222	146.92892188553	10.050975480296	10.263581400196	9.5190062197394	9.46944804319804	329.70934484996	-1.69432888579462	0.239517662541288	-7.07392042748641	1.50616673959351e-12	8.26153627685467e-11	chr6	-	152970528	152983579	13051	protein_coding
ENSG00000116016	EPAS1	3510.17098322945	3372.1772251257	6428.84456199512	5643.49907603381	12.0523636706556	12.0042959664041	12.8098511856005	12.6421663627179	4738.67296159602	0.810777784566093	0.114914404892208	7.05549304568579	1.71989785003434e-12	9.39614593430761e-11	chr2	+	46297406	46386697	89291	protein_coding
ENSG00000274290	H2BC6	524.073840045608	847.547748088484	225.4079551254	190.803530504126	10.1908427851592	10.5716559838814	9.67012715695599	9.58738788815806	446.958268440904	-1.72187300257657	0.244308087011335	-7.04795745257785	1.8156313317464e-12	9.87963853744713e-11	chr6	+	26172058	26184655	12597	protein_coding
ENSG00000170421	KRT8	11350.8468552568	11267.6114012614	17881.6655005526	18568.1425032839	13.564014971535	13.5540551718274	14.1865789402978	14.2387604526359	14767.0665650887	0.688421408320623	0.097773784003178	7.0409610852153	1.90918327299899e-12	1.03474702946905e-10	chr12	-	52897186	52949842	52656	protein_coding
ENSG00000133026	MYH10	6417.60597108481	6715.53242268622	3721.85228230311	4012.99617899855	12.8075847781798	12.8664870369851	12.1230734515731	12.2149154595809	5216.99671376817	-0.76378604507038	0.108561227506954	-7.03553250649688	1.98501431504924e-12	1.07159389387125e-10	chr17	-	8474206	8630761	156555	protein_coding
ENSG00000174371	EXO1	374.922220851341	566.532979328009	137.341591262453	125.50178744389	9.96261447974366	10.2482356643659	9.44119573353938	9.40479143067827	301.074644721423	-1.84213552733681	0.261917999549323	-7.03325289024248	2.01773171558875e-12	1.08496770753981e-10	chr1	+	241848203	241889939	41736	protein_coding
ENSG00000073111	MCM2	2109.57598380932	3183.93335759064	1137.52386656306	1146.86186249539	11.4661803146599	11.9359793249211	10.8362834992413	10.8439736828173	1894.4737676146	-1.21288953737155	0.172510856471391	-7.03080120393869	2.05350909296797e-12	1.09987557614731e-10	chr3	+	127598410	127622436	24026	protein_coding
ENSG00000135454	B4GALNT1	1937.94946309263	2171.5596393638	1057.84477544897	1083.60079890579	11.3740068076941	11.4980203710652	10.7687704102089	10.7909757437936	1562.7386692028	-0.940643765833368	0.133865689984232	-7.02677262518999	2.11365379719655e-12	1.12766732664494e-10	chr12	-	57623408	57633201	9793	protein_coding
ENSG00000156802	ATAD2	1786.75467103269	2645.32171746639	1002.27909348782	869.329454489388	11.2873821421557	11.7200104282078	10.7195393163816	10.5935354460897	1575.92123411907	-1.24431932823635	0.177301537649708	-7.01809665460844	2.2491094574344e-12	1.19526602994705e-10	chr8	-	123319849	123396447	76598	protein_coding
ENSG00000108861	DUSP3	3902.46017343903	4051.29624963018	7040.06706356772	6460.79120402207	12.1807411084037	12.2265678516479	12.9280129150273	12.8162741507293	5363.65367266475	0.763248592616344	0.108851562929963	7.01182943149314	2.35221867444717e-12	1.24521715719377e-10	chr17	-	43766124	43778977	12853	protein_coding
ENSG00000138061	CYP1B1	9530.3798319405	7845.89631625801	16551.234360766	14767.3769892311	13.3287060952159	13.0702711015516	14.0797313571952	13.9227806023311	12173.7218745489	0.850028030163308	0.12137080562922	7.0035625598473	2.4953440967031e-12	1.31588454335023e-10	chr2	-	38067508	38076151	8643	protein_coding
ENSG00000124191	TOX2	789.686312583343	889.880101074838	373.233637323918	326.508715301178	10.5116276436664	10.6138391413121	9.9597390226635	9.87688815720567	594.827191570819	-1.26384633352116	0.180487918016459	-7.0023874584553	2.51637004846501e-12	1.32186854315135e-10	chr20	+	43914851	44069616	154765	protein_coding
ENSG00000143367	TUFT1	1473.12763615159	1544.6805398212	2628.36159767152	3279.37190930621	11.0881011463489	11.1361977557941	11.7126416487786	11.9710271929029	2231.38542073763	0.969040676177508	0.138607882789379	6.99123784792247	2.72471373631757e-12	1.42582912684388e-10	chr1	+	151540307	151583583	43276	protein_coding
ENSG00000104889	RNASEH2A	894.9097151656	1289.78573354167	449.767501157193	391.810458361414	10.6187595060902	10.9564305400985	10.0829634648055	9.99095609722294	756.568352056468	-1.37724022656276	0.197084259711145	-6.98807823913135	2.78676979235512e-12	1.45273671083917e-10	chr19	+	12806583	12813640	7057	protein_coding
ENSG00000158769	F11R	980.722975523945	764.6844188386	1740.35909538681	1997.82520174909	10.6999274957401	10.4847750720304	11.2596697619191	11.4068643077595	1370.89792287461	1.09985108420239	0.157683649549942	6.97504837909047	3.05765577356334e-12	1.58788831008852e-10	chr1	-	160995210	161021152	25942	protein_coding
ENSG00000197061	H4C3	3054.54343418395	4523.25695100995	1642.8570496814	1786.61487653864	11.8870330427454	12.3628431047706	11.1995401626289	11.2872994755896	2751.81807785349	-1.14410419648269	0.164090270205322	-6.97240729173708	3.11562975735834e-12	1.61186633431819e-10	chr6	+	26103932	26104337	405	protein_coding
ENSG00000278705	H4C2	3166.91794179607	4381.8488782683	1656.48636789829	1904.97428583531	11.9296385656965	12.3233613043699	11.2081058141844	11.3555723796293	2777.55686844949	-1.08402891144207	0.155517652321357	-6.97045573451728	3.15915914439693e-12	1.62821870166692e-10	chr6	-	26026814	26027252	438	protein_coding
ENSG00000138675	FGF5	2077.90680439136	2418.34825039063	1215.10613948995	1049.92958764035	11.4496264659919	11.6180376762419	10.8988582165479	10.7618700258768	1690.32269547807	-0.989630950131474	0.142186902479987	-6.9600710956536	3.40101059951271e-12	1.74627829955431e-10	chr4	+	80266638	80291017	24379	protein_coding
ENSG00000164032	H2AZ1	5812.82680284505	8348.48042192578	3212.32546281035	3575.2704325479	12.6800165853683	13.1523542804263	11.9464967291898	12.074486699608	5237.22578003227	-1.06115187953807	0.152638880045811	-6.95204183376866	3.60036594424274e-12	1.84171528338829e-10	chr4	-	99948087	99950275	2188	protein_coding
ENSG00000152465	NMT2	3436.61676006516	3954.92259495912	2104.15705086827	1950.88957392454	12.0269452445127	12.1970632257788	11.4633617249378	11.3811742172317	2861.64649495427	-0.866430799217487	0.124773963586873	-6.94400317430197	3.81141931124996e-12	1.94240167735269e-10	chr10	-	15105769	15168693	62924	protein_coding
ENSG00000164125	GASK1B	175.71286644804	145.010826187296	575.576592389974	435.68506698001	9.54868998825664	9.46387760256628	10.2601056948152	10.0613034706753	332.99633800133	1.65831013442994	0.23887463353749	6.94217761790802	3.86101326906801e-12	1.96036130962569e-10	chr4	-	158124473	158173025	48552	protein_coding
ENSG00000166881	NEMP1	1012.39215494191	1351.03254211767	532.591819552107	438.746086185959	10.7286390950297	11.0018643824295	10.2025853039035	10.0660475701612	833.69065069941	-1.28373436965735	0.185417275086966	-6.92348848862787	4.40654968806585e-12	2.22906131998531e-10	chr12	-	57055642	57078791	23149	protein_coding
ENSG00000274180	NATD1	498.534179224672	442.237985453183	1016.95682079832	1031.56347240466	10.1549024310221	10.0714348527526	10.7327256353738	10.7457167816166	747.323114470208	1.12351730342946	0.162518143867238	6.91318074828166	4.73905484749547e-12	2.38841369398868e-10	chr17	-	21238869	21253410	14541	protein_coding
ENSG00000178031	ADAMTSL1	3092.34213219894	3700.02778867959	1858.82932296434	1794.77759442117	11.9015077638401	12.1159438392429	11.3293553332295	11.2921181409692	2611.49420956601	-0.894906770853624	0.129614346027573	-6.90438055879441	5.04229611327124e-12	2.53190001158304e-10	chr9	+	17906562	18908548	1001986	protein_coding
ENSG00000184992	BRI3BP	912.276684523836	1219.53204135155	444.52545568916	446.908804068488	10.6356052259193	10.902340491279	10.0749498678456	10.07860046235	755.810746408258	-1.25864175055753	0.182381684577467	-6.90114116158918	5.15864387797177e-12	2.58083362949957e-10	chr12	+	124993644	125031231	37587	protein_coding
ENSG00000187210	GCNT1	725.326367314584	856.554631702602	325.006819018018	331.610413977759	10.4412949108301	10.5807490247483	9.87411230446812	9.8862616585386	559.624558003241	-1.26907797422961	0.183986857906208	-6.89765556448907	5.28677368045452e-12	2.63528302655649e-10	chr9	+	76459282	76651203	191921	protein_coding
ENSG00000152558	TMEM123	6213.28868451732	5835.55989358692	3646.36682756344	2981.43270659389	12.7657445601243	12.6850228660093	12.0982602734158	11.8586078990486	4669.16202806539	-0.86231302999734	0.125112963703014	-6.89227562416514	5.49068555203237e-12	2.72697393707848e-10	chr11	-	102398823	102452366	53543	protein_coding
ENSG00000163507	CIP2A	748.822855269845	1060.11020138166	371.136819136705	279.573087476634	10.4674349369601	10.7707387028078	9.95615755464748	9.78631912811258	614.910740816212	-1.47621963842927	0.214370288462286	-6.8863070951597	5.7259314888744e-12	2.83350624184951e-10	chr3	-	108549863	108589438	39575	protein_coding
ENSG00000137124	ALDH1B1	2290.39678242155	2140.9362350758	4145.40955612014	3706.89425840369	11.5571016912085	11.4823806719643	12.2548022937251	12.1181908322867	3070.90920800529	0.825522758767418	0.119996153503728	6.87957684195078	6.00306101012145e-12	2.95992084029743e-10	chr9	+	38392701	38398661	5960	protein_coding
ENSG00000158373	H2BC5	2488.58455039201	3958.52534840477	1436.32045824092	1301.95350226345	11.6503923420328	12.1981772757532	11.0626789423264	10.9655802192874	2296.34596482529	-1.23583508606945	0.179684045843398	-6.87782312708236	6.07740592528661e-12	2.98579892545196e-10	chr6	+	26158145	26171349	13204	protein_coding
ENSG00000163808	KIF15	543.483982269519	795.307823126601	247.424546091136	191.823870239442	10.2174301075835	10.5175867941074	9.71909074224341	9.58994219654878	444.510055431675	-1.60922214003017	0.23483137398321	-6.85267097293918	7.24836739175284e-12	3.5483226464717e-10	chr3	+	44761793	44853256	91463	protein_coding
ENSG00000050165	DKK3	11400.9045904659	10585.7903116726	17566.0943633771	17863.0877461804	13.5699717771969	13.4697668149371	14.1619424733051	14.1851401914131	14353.969252924	0.688369893635052	0.100488691383716	6.85022248928002	7.37352189538554e-12	3.59669864454199e-10	chr11	-	11956206	12009082	52876	protein_coding
ENSG00000169682	SPNS1	2265.87870803345	2401.2351715238	4165.32932889867	3897.69778890782	11.5451154731404	11.6100398821907	12.26070723555	12.1792501235759	3182.53524934093	0.788596489135034	0.115170627914486	6.84720143855225	7.53086426536841e-12	3.66037523617088e-10	chr16	+	28974777	28984543	9766	protein_coding
ENSG00000259070	LINC00639	325.886072075144	311.638173048475	89.1147729565534	86.7288775018755	9.87573827967491	9.84906565842345	9.27963480847834	9.27054931400635	203.341973895512	-1.85806798882534	0.271420102882762	-6.84572722908412	7.60883385487464e-12	3.68515790035028e-10	chr14	-	38748242	38948230	199988	lncRNA
ENSG00000111665	CDCA3	789.686312583343	1304.19674732426	400.492273757687	306.101920594855	10.5116276436664	10.9672602440641	10.0052407238038	9.83850949821808	700.119313565035	-1.56836150587864	0.229288546592021	-6.84012145041537	7.91260693507549e-12	3.81874153778308e-10	chr12	-	6844792	6851269	6477	protein_coding
ENSG00000276410	H2BC3	262.547713239223	500.782728944949	93.3084093309794	54.0780059717577	9.75130268529571	10.158112134621	9.29529848141004	9.12986460770287	227.679214371727	-2.37521734329112	0.347288472362319	-6.83932100347143	7.95694097275572e-12	3.82661619034851e-10	chr6	-	26043226	26043713	487	protein_coding
ENSG00000127564	PKMYT1	787.643139717668	1423.08761103061	379.524091885557	355.078227890032	10.5094547192588	11.053421128434	9.97041182988609	9.92832001452919	736.333267630967	-1.59045950276254	0.232793295552736	-6.83206747422089	8.36994621456164e-12	4.01111317187659e-10	chr16	-	2972807	2980446	7639	protein_coding
ENSG00000188486	H2AX	3511.19256966229	5337.4792297262	2117.78636908515	1883.54715139367	12.0527135175628	12.5711151802263	11.4704399823649	11.3434605526894	3212.50132996683	-1.14532734658065	0.167753169427502	-6.82745578214324	8.64337551737313e-12	4.12766513343644e-10	chr11	-	119093853	119095467	1614	protein_coding
ENSG00000128944	KNSTRN	1028.7375378673	1432.99518300614	548.317955956205	387.729099420149	10.7432134834694	11.0603585116049	10.223958259903	9.98417501706394	849.44494406245	-1.39597614904429	0.204674723229949	-6.82046188710822	9.07482618350478e-12	4.31860543603862e-10	chr15	+	40382720	40394245	11525	protein_coding
ENSG00000013375	PGM3	2166.78482404822	2225.60094104851	1243.41318501732	1151.96356117197	11.4955933574033	11.5251984475814	10.9209743867973	10.8481562787158	1696.9406278215	-0.874900513968197	0.128356274413992	-6.81618812919382	9.34878558835112e-12	4.43353172103124e-10	chr6	-	83164872	83193265	28393	protein_coding
ENSG00000134690	CDCA8	1054.27719868824	1675.28035222591	564.044092360303	465.274919304179	10.7656647388914	11.2198300255571	10.2449478482269	10.1063396658337	939.719140644658	-1.40788674384926	0.206602657240602	-6.81446580916763	9.46146725869311e-12	4.47144359236091e-10	chr1	+	37692480	37709713	17233	protein_coding
ENSG00000010292	NCAPD2	6770.05329041373	8719.56402682743	4306.86455653554	3999.73176243944	12.8770092824339	13.2100875011392	12.3019733834808	12.2108575658709	5949.05340905404	-0.899163990313149	0.13197899619258	-6.81293248359849	9.56290296230916e-12	4.50379753997305e-10	chr12	+	6494101	6531955	37854	protein_coding
ENSG00000157456	CCNB2	1252.4649666587	1647.35901302214	692.998410873903	516.291906069988	10.9279697063484	11.2023754618842	10.4044009217526	10.1800099343786	1027.27857415618	-1.26260423279873	0.185339134090015	-6.81239954528716	9.59840789331551e-12	4.50498470814101e-10	chr15	+	59105145	59125045	19900	protein_coding
ENSG00000080986	NDC80	747.801268837008	1036.69230398496	360.65272820064	340.793471595605	10.4663097943922	10.7502478153104	9.93806671231808	9.90292235893071	621.484943154553	-1.34807697846379	0.197902510121839	-6.81182354702751	9.63692674950599e-12	4.50757347756003e-10	chr18	+	2571556	2616635	45079	protein_coding
ENSG00000140464	PML	2921.73719791509	2930.83992803393	4976.7979673501	4801.71879439796	11.8349664963159	11.8385971709568	12.482575617906	12.4375369498148	3907.77347192427	0.740522411735617	0.108759191720156	6.80882599459755	9.83984051944711e-12	4.58677617114705e-10	chr15	+	73994715	74047827	53112	protein_coding
ENSG00000233705	SLC26A4-AS1	349.382560030405	290.922340736005	88.0663638629469	84.6881980312431	9.91826721306773	9.80898323767121	9.27565845298257	9.26267340945221	203.26486566515	-1.88938109463646	0.277737336795733	-6.80276233809372	1.02631887475965e-11	4.76784462294808e-10	chr7	-	107653967	107662065	8098	lncRNA
ENSG00000109674	NEIL3	297.281651955696	417.919399695065	102.744091173438	84.6881980312431	9.82145932304332	10.0333603502639	9.329231985303	9.26267340945221	225.658335213861	-1.93364792841056	0.284348472736498	-6.80027541488661	1.04419333884519e-11	4.83443817693139e-10	chr4	+	177309873	177362936	53063	protein_coding
ENSG00000125538	IL1B	302.389584119883	337.758135529417	95.4052275181924	76.5254801487137	9.83136860054483	9.89744499747676	9.30299088421228	9.23012697979715	203.019606829052	-1.89764974119928	0.279320235311434	-6.79381405748659	1.09207124472174e-11	5.03902333121945e-10	chr2	-	112829750	112836779	7029	protein_coding
ENSG00000180801	ARSJ	1687.66078704745	1908.55863783156	3111.67818982412	3346.71433183708	11.2274987837305	11.3575881278776	11.9088554442193	11.9952455322433	2513.65298663505	0.844332237535953	0.1247112318514	6.77029827226803	1.28517163227541e-11	5.91005863758167e-10	chr4	-	113900283	113979647	79364	protein_coding
ENSG00000146670	CDCA5	902.060820195462	1379.85456968285	395.250228289654	472.417297451393	10.625722843874	11.0227244712795	9.99663829306805	10.1169450885738	787.395728904839	-1.39564652989836	0.206512136934884	-6.75818162851331	1.3973429583744e-11	6.40433225687168e-10	chr11	-	65079140	65084164	5024	protein_coding
ENSG00000163584	RPL22L1	1316.82491192746	1534.77296784567	729.692729150131	559.146174953268	10.9766786893895	11.1296387895429	10.4461944337867	10.2384507620357	1035.10919596913	-1.14633895865288	0.169669323681771	-6.75631241863696	1.41548030784345e-11	6.46576255669761e-10	chr3	-	170864874	170870195	5321	protein_coding
ENSG00000131747	TOP2A	9406.76787356717	12762.7540812049	6123.75751575563	5070.06814478611	13.3112422299754	13.7232411954212	12.7470184670853	12.5060020798951	8340.83690382845	-0.986023946337858	0.146144700161509	-6.74690183939735	1.51035379340563e-11	6.87613737011135e-10	chr17	-	40388524	40417896	29372	protein_coding
ENSG00000077152	UBE2T	547.570328000869	707.941052069658	249.521364278349	180.600133150964	10.2229509875653	10.4215916056223	9.72362273092182	9.56141708729456	421.40821937496	-1.54677006085043	0.22932943764888	-6.74475146631042	1.53289186580927e-11	6.95556049940964e-10	chr1	-	202331656	202341980	10324	protein_coding
ENSG00000146263	MMS22L	550.635087299381	770.088549007071	244.279318810317	231.617119916773	10.2270746148389	10.4906282875498	9.71225159662648	9.68420015008993	449.155018758386	-1.47372138967025	0.218517689935426	-6.7441743050906	1.53899694963658e-11	6.96013918481337e-10	chr6	-	97142160	97283176	141016	protein_coding
ENSG00000012048	BRCA1	1025.67277856879	1550.98535835108	542.027501394566	491.8037524224	10.7404931812239	11.1403552347682	10.2154559980697	10.1452409196566	902.62234768421	-1.31837742522882	0.195551330767014	-6.74184839375792	1.56384217505343e-11	7.04916053692401e-10	chr17	-	43044294	43125483	81189	protein_coding
ENSG00000030582	GRN	11164.9181244804	10115.6309870157	18444.6611838193	16741.7343770679	13.5416713759198	13.4086288873174	14.2295124605121	14.0955250053415	14116.7361680958	0.725544772505093	0.107654790437195	6.73954934618886	1.58878631108437e-11	7.13804060420732e-10	chr17	+	44345301	44353106	7805	protein_coding
ENSG00000166228	PCBD1	892.866542299925	904.291114857426	413.073182880965	415.278272273686	10.6167629974135	10.6278868488959	10.0256130742296	10.0291449730281	656.377278078	-1.11744185569341	0.165953375102773	-6.7334686926457	1.65665320458281e-11	7.41854736662035e-10	chr10	-	70883509	70888565	5056	protein_coding
ENSG00000115977	AAK1	5295.9040678293	5158.24224580526	3245.87455380576	2898.78518803327	12.5611843808434	12.5278011592337	11.9588245522213	11.8257702599223	4149.7015138684	-0.766693453066551	0.113908296421429	-6.73079553599852	1.68737942892869e-11	7.53144713735558e-10	chr2	-	69457996	69643739	185743	protein_coding
ENSG00000166923	GREM1	9463.97671380607	8304.3466922166	14440.7868553361	14934.712705823	13.3193510417353	13.1453310885502	13.8920983414933	13.9382517888026	11785.9557417954	0.725424179763427	0.107916206061848	6.72210603241255	1.79116527505064e-11	7.9686434288735e-10	chr15	+	32718003	32745106	27103	protein_coding
ENSG00000119403	PHF19	2656.12472537735	3493.77015391629	1569.46841312895	1560.09945529844	11.7246840211094	12.0467352921331	11.152470516695	11.1463428233282	2319.86568693026	-0.974988411843518	0.145447815528303	-6.70335548390409	2.03687133039356e-11	9.0323339709465e-10	chr9	-	120855697	120894896	39199	protein_coding
ENSG00000197355	UAP1L1	1480.27874118145	1509.55369372614	2524.56909740448	3007.96153971211	11.0929854097199	11.1127989883775	11.6666838203415	11.8689884489127	2130.59076800604	0.887885365888048	0.132528078932333	6.69960187336143	2.08988132091433e-11	9.22403281102748e-10	chr9	+	137077516	137084538	7022	protein_coding
ENSG00000182809	CRIP2	422.936783194701	418.820088056477	1009.61795714307	859.126057136226	10.0413240641632	10.0347942011179	10.726149193118	10.5833331428703	677.625221382618	1.15053372968106	0.171738331539963	6.6993414886725	2.0936082672562e-11	9.22403281102748e-10	chr14	+	105472961	105479694	6733	protein_coding
ENSG00000168393	DTYMK	1589.58848949506	2122.92246784756	906.873865969632	851.983678989012	11.1655374694585	11.4730980443602	10.6303882734971	10.576142489428	1367.84212557532	-1.07836859589393	0.16105609489764	-6.69560873544894	2.14775674081748e-11	9.43217413700489e-10	chr2	-	241675746	241686944	11198	protein_coding
ENSG00000100934	SEC23A	6816.02467989142	6576.82641502881	4184.20069258358	4024.21991608702	12.8858219624733	12.8393643826192	12.266278908654	12.2183400516783	5400.31792589771	-0.706260379072208	0.105592767241035	-6.68852988254429	2.25423620509163e-11	9.86806349010945e-10	chr14	-	39031918	39103235	71317	protein_coding
ENSG00000058056	USP13	1852.13620273428	2186.8713415078	1099.78113919323	949.936293579366	11.3255109604747	11.505774814968	10.8047355980701	10.6713922400825	1522.18124425367	-0.979068926836155	0.146418733455878	-6.68677363700314	2.28144351203568e-11	9.95525734421192e-10	chr3	+	179653039	179789401	136362	protein_coding
ENSG00000085377	PREP	1847.0282705701	1959.89787443203	1044.21545723208	1025.44143399276	11.3225698545856	11.3861419991505	10.7568657577028	10.7402876074056	1469.14575905674	-0.879423345524782	0.131753457269716	-6.67476485056853	2.47628894145674e-11	1.07710682682854e-09	chr6	-	105273217	105403082	129865	protein_coding
ENSG00000115355	CCDC88A	4154.79202234988	3992.75150613842	2449.08364266481	2406.98143561087	12.257586645278	12.208717489212	11.6322881239201	11.6127304975515	3250.90215169099	-0.746517343263002	0.111998887278224	-6.66539964284223	2.6394612132717e-11	1.14443686510682e-09	chr2	-	55287841	55419888	132047	protein_coding
