Gene.id	genename	X21_011_Control_rep1	X21_011_Control_rep2	X21_011_JQ1_rep1	X21_011_JQ1_rep2	X21_011_Control_rep1.1	X21_011_Control_rep2.1	X21_011_JQ1_rep1.1	X21_011_JQ1_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000073464	CLCN4	520.547460000113	534.765981292616	212.764846501061	221.927665297363	13.5015930507147	13.50622993742	13.3780184077213	13.3826940297116	372.501488272788	-1.27921488610881	0.13974079082367	-9.15419813047269	5.47629956630388e-20	6.27529507445592e-19	chrX	+	10156974	10237660	80686	protein_coding
ENSG00000164211	STARD4	1591.22944699857	1659.12107505353	1050.92939332342	965.796321201486	13.7557735270449	13.7682071100831	13.6449900391298	13.6250314346528	1316.76905914425	-0.688923769092461	0.075300295796922	-9.14901809881896	5.74533649445568e-20	6.5794980128003e-19	chr5	-	111496032	111512535	16503	protein_coding
ENSG00000090863	GLG1	8600.59053804804	8459.11295947582	10916.5559373954	10488.1370710902	14.5077745971715	14.4973672929123	14.6652556961878	14.6377732829679	9616.09912650235	0.327188068955939	0.0357700363311648	9.14698732555872	5.85433831031246e-20	6.70016671755301e-19	chr16	-	74447426	74607114	159688	protein_coding
ENSG00000100075	SLC25A1	2365.11616817103	2324.69312371268	3279.58743192545	3238.50000470966	13.8842838182545	13.8781783072079	14.0098527964012	14.0046495454088	2801.97418212971	0.47479320856185	0.0519264051657984	9.14357939945695	6.04187050402855e-20	6.91050644320042e-19	chr22	-	19175580	19178736	3156	protein_coding
ENSG00000278768	BACE1-AS	253.339261172346	252.955850863234	60.1759161821183	51.3721447447599	13.3980266781699	13.3978454908322	13.2751497994359	13.2662555322303	154.460793240615	-2.18369282646596	0.23898456742423	-9.13738008274655	6.39835716358296e-20	7.31371073797659e-19	chr11	+	117288452	117293475	5023	lncRNA
ENSG00000186591	UBE2H	4029.38868682148	4036.71371130415	5333.09057164024	5244.06853554509	14.0992057402867	14.1000316277018	14.2349247637257	14.2262920585085	4660.81537632774	0.390952549705735	0.0427875652486063	9.1370599713773	6.41731902433894e-20	7.33084326192131e-19	chr7	-	129830731	129952960	122229	protein_coding
ENSG00000100664	EIF5	4871.69550042734	4870.60239076584	6278.71211164496	6268.4291017556	14.1892590096675	14.1891480054748	14.321987078923	14.3210821254587	5572.35977614844	0.36501801716772	0.0399559327971982	9.13551484382606	6.50962892283414e-20	7.43169207904499e-19	chr14	+	103334236	103345025	10789	protein_coding
ENSG00000124614	RPS10	8062.47575701773	8016.68067279488	9970.93439739065	10004.2114675945	14.4676276807891	14.4641387399687	14.6036652286507	14.6058917341229	9013.57557369945	0.313007809612011	0.0342703956567321	9.13347522296618	6.63349351580948e-20	7.56841817397459e-19	chr6	-	34417453	34426069	8616	protein_coding
ENSG00000138443	ABI2	2961.4804873541	2911.39680822437	2057.80141944208	2099.06583427089	13.968598103856	13.9618889950812	13.83637507381	13.8430179602804	2507.43613732286	-0.498522464999706	0.0545859693102037	-9.13279495261282	6.67532163616358e-20	7.61143441690864e-19	chr2	+	203328393	203447728	119335	protein_coding
ENSG00000148303	RPL7A	18240.4268044089	17563.5999719145	22441.3184562028	21510.5444475259	15.0562053363269	15.0249326573676	15.2346695080782	15.1972279590925	19938.972420013	0.295681107957543	0.0323782409192619	9.13209302181827	6.71875488048195e-20	7.65487229114487e-19	chr9	+	133348217	133351426	3209	protein_coding
ENSG00000122490	SLC66A2	811.795150763941	784.836404199235	1362.55467355225	1299.71526204243	13.5864860704603	13.5793643143566	13.7117251940229	13.6989597403067	1064.72537263946	0.737249480796977	0.0807321310419487	9.13204533661945	6.7217156006584e-20	7.65487229114487e-19	chr18	-	79902419	79951653	49234	protein_coding
ENSG00000130382	MLLT1	3038.22194238076	2832.5284440769	2079.29281807855	1938.78474266724	13.978760968458	13.9511971200328	13.8398435020898	13.8168126504415	2472.20698680086	-0.5475599222861	0.0599754891702137	-9.12972832505116	6.86714053126246e-20	7.81566166941772e-19	chr19	-	6210380	6279975	69595	protein_coding
ENSG00000131943	C19orf12	760.017783517038	737.707747574526	370.726626479122	368.851999267376	13.5726966662564	13.5666074973039	13.4481780525081	13.4474462361436	559.326039209516	-1.01813493657242	0.111613564662622	-9.12196415955322	7.37749286136393e-20	8.39132958072153e-19	chr19	-	29698885	29715789	16904	protein_coding
ENSG00000177728	TMEM94	1119.68556671427	1123.39328444204	655.48765841236	629.822494570756	13.6605099177133	13.661332706011	13.543314267722	13.5357417096942	882.097251034858	-0.803607863394323	0.0881112078878614	-9.12038187488099	7.48600806342911e-20	8.50951095269277e-19	chr17	+	75456634	75500452	43818	protein_coding
ENSG00000146112	PPP1R18	6098.6341850102	5690.06393044445	4485.25489543146	4276.21732855381	14.306014734014	14.2687484942353	14.1491136927342	14.1265940733949	5137.54258485998	-0.428481975256666	0.0469891563723457	-9.11874160628341	7.60016527595845e-20	8.63395623005895e-19	chr6	-	30676390	30687895	11505	protein_coding
ENSG00000133619	KRBA1	465.071709378431	394.341820737361	155.812640114414	138.704790810852	13.4828569462266	13.4572415868559	13.3463496616072	13.3357298908381	288.482740260264	-1.54627503560543	0.169656783892506	-9.1141361997357	7.92996477237381e-20	9.00307200526304e-19	chr7	+	149715010	149734571	19561	protein_coding
ENSG00000184384	MAML2	2110.85231115499	2122.71316674965	1427.02886946166	1416.84375206048	13.8449027255855	13.846793791156	13.724509605274	13.7225102444197	1769.35952485669	-0.574037848223236	0.0629847150333463	-9.11392308307373	7.94556408663875e-20	9.01523443015979e-19	chr11	-	95976597	96343195	366598	protein_coding
ENSG00000186350	RXRA	2634.17355868618	2681.52438101405	1892.31764994126	1750.76269290142	13.9235808765523	13.930271687273	13.8090041472013	13.784576447651	2239.69457063573	-0.545440353478294	0.0598506045103907	-9.11336414962359	7.98662007594387e-20	9.05624792754078e-19	chr9	+	134326454	134440585	114131	protein_coding
ENSG00000135632	SMYD5	461.373326003652	394.341820737361	142.917800932531	153.088991339385	13.4815685977213	13.4572415868559	13.3384035153091	13.3446996233036	287.930484753232	-1.53144924662203	0.168145252875483	-9.10789463533724	8.39960809130395e-20	9.51869592607289e-19	chr2	+	73214244	73227221	12977	protein_coding
ENSG00000162616	DNAJB4	780.358892078322	857.933912433477	1341.06327491578	1410.67909469111	13.5781694506365	13.5983997733	13.7073943125952	13.7212964856381	1097.50879352967	0.748807440109788	0.0822469645991862	9.10437781818391	8.67622971596754e-20	9.82613640453561e-19	chr1	+	78004938	78017964	13026	protein_coding
ENSG00000054267	ARID4B	1298.13256454735	1254.19935180858	1994.40179346449	1901.79679845101	13.6986341474032	13.6895128784479	13.8260306140302	13.8106051598288	1612.13262706786	0.609889266483247	0.0670070199950909	9.10187121480598	8.87886800429897e-20	1.00494623197124e-18	chr1	-	235166894	235328219	161325	protein_coding
ENSG00000100592	DAAM1	900.556351758632	857.933912433477	1448.52026809813	1415.81630916558	13.6091175556128	13.5983997733	13.7287042615194	13.7223081417629	1155.70671036396	0.703520606949242	0.0773646949991737	9.09356143595933	9.58468612525434e-20	1.08416845079594e-18	chr14	+	59188666	59371403	182737	protein_coding
ENSG00000091039	OSBPL8	3356.28291261174	3452.89545474908	4773.23963716017	4477.59613595327	14.0194718262765	14.0314207619935	14.1792045270561	14.1482990000447	4015.00353511857	0.441987850831636	0.0486084853976415	9.09281264816126	9.65094619671519e-20	1.09099452440685e-18	chr12	-	76351799	76559809	208010	protein_coding
ENSG00000143376	SNX27	2041.50762287788	1945.74025207727	1339.98870498396	1269.91941809046	13.8337327362829	13.8179729907499	13.7071768285197	13.6927953200558	1649.28899950739	-0.611853842690388	0.0672961206996269	-9.09196304823229	9.72667547556687e-20	1.09888203214166e-18	chr1	+	151612028	151699091	87063	protein_coding
ENSG00000162433	AK4	407.74676706936	448.203142594171	155.812640114414	151.034105549594	13.462264602471	13.4769377175027	13.3463496616072	13.3434449565389	290.699163831885	-1.47995242392792	0.162852401164693	-9.0876917585712	1.01163871825382e-19	1.14221069235402e-18	chr1	+	65147548	65232145	84597	protein_coding
ENSG00000132535	DLG4	1030.92436571958	1037.79225506247	556.627224684595	594.88943614432	13.6403769938962	13.6419658328858	13.5132388959232	13.5251778687504	805.058320402742	-0.844752122476073	0.0929881419625144	-9.08451448375655	1.04162525806184e-19	1.17534828048825e-18	chr17	-	7187186	7217627	30441	protein_coding
ENSG00000153006	SREK1IP1	551.059122842038	608.82529884573	256.822213705827	239.394194510581	13.5114671569476	13.5294289391681	13.3996663266852	13.3913453292706	414.025207476044	-1.22510872522701	0.134883736997947	-9.08270153610628	1.05912740218722e-19	1.19436683636626e-18	chr5	-	64718147	64768691	50544	protein_coding
ENSG00000136021	SCYL2	1938.87748422777	2097.70612445898	3006.64666924227	2852.18147622907	13.8168281362534	13.8428001716919	13.9745963720635	13.9538761886082	2473.85293853952	0.537590583166996	0.059255188932801	9.07246424910832	1.16355165013256e-19	1.31132342048232e-18	chr12	+	100267176	100341715	74539	protein_coding
ENSG00000255717	SNHG1	868.195497229318	804.072590576667	1359.33096375678	1412.7339804809	13.6010045935932	13.58445849134	13.7110778285486	13.721701376985	1111.08325801092	0.728942515012577	0.0803583073988265	9.07115317144201	1.1776396596122e-19	1.32639035898568e-18	chr11	-	62851987	62855881	3894	lncRNA
ENSG00000048991	R3HDM1	1099.34445815299	1061.83748803426	1748.3252790769	1650.07328920169	13.6559708094375	13.6474863801229	13.7841469442467	13.7665656318338	1389.89512861646	0.652624904203731	0.0719809342973109	9.06663563865567	1.22748562882842e-19	1.38168897902718e-18	chr2	+	135531500	135725266	193766	protein_coding
ENSG00000110075	PPP6R3	2247.6924960218	2374.70720829401	3223.70979547063	3248.77443365862	13.8663904954018	13.8857243131578	14.0027678032203	14.0059540161947	2773.72098336126	0.485932123623103	0.0536305999690165	9.06072510663382	1.29586207648566e-19	1.4577658200661e-18	chr11	+	68460751	68615334	154583	protein_coding
ENSG00000073111	MCM2	689.748499396242	661.724811383669	298.730441046945	331.864055051149	13.5531916131232	13.5451316541012	13.4185796788749	13.4326027862497	495.516951719501	-1.09917950367513	0.121348271223039	-9.05805655570345	1.32795398592637e-19	1.4929569217767e-18	chr3	+	127598410	127622436	24026	protein_coding
ENSG00000168300	PCMTD1	710.089607957525	711.738895964992	1179.87778514225	1236.01380255892	13.5589379886587	13.5594002159515	13.6736984523154	13.6856890020972	959.430022905922	0.765024580885908	0.08446984986195	9.05677685157717	1.34362105772152e-19	1.50965072435471e-18	chr8	-	51817574	51899186	81612	protein_coding
ENSG00000099999	RNF215	870.044688916707	877.17009881091	472.810770002358	448.992545069202	13.601472317994	13.6032698412491	13.485536204724	13.4772172106139	667.254525699794	-0.922838479985451	0.101916874997795	-9.05481530909788	1.36799094445524e-19	1.53609646587064e-18	chr22	-	30385906	30421771	35865	protein_coding
ENSG00000178397	FAM220A	404.048383694581	438.585049405455	808.076588731303	834.283630654901	13.460887213282	13.4735121528329	13.5855109875833	13.5923349877737	621.24841312156	0.963367908456282	0.106420243654598	9.05248734050098	1.3974805716983e-19	1.56825541771666e-18	chr7	-	6329410	6348967	19557	protein_coding
ENSG00000080546	SESN1	263.509815452988	268.34479996518	585.64061284383	598.9992077239	13.4027835192799	13.4050124350692	13.5223285703131	13.5264367477907	429.123608996475	1.1555428177873	0.127776945674338	9.04343746588221	1.5182086139326e-19	1.70270095552842e-18	chr6	-	108986436	109094819	108383	protein_coding
ENSG00000245694	CRNDE	356.893995666152	340.48049888055	698.470455685302	732.566784060276	13.4427331987495	13.4361323241471	13.5556660001476	13.5651910920532	532.10293357307	1.03699314427847	0.114675080664472	9.04288131536278	1.52595513827029e-19	1.71034910971742e-18	chr16	-	54916491	54928858	12367	lncRNA
ENSG00000139644	TMBIM6	10295.3747195404	10342.3356058264	12822.8429964503	12512.1995740337	14.6251836063757	14.6282638814022	14.7800709174959	14.7621243903311	11493.1882239627	0.295798242078488	0.0327167692859894	9.04118128207604	1.5498776030654e-19	1.73610758342159e-18	chr12	+	49741607	49758438	16831	protein_coding
ENSG00000164466	SFXN1	1879.70335023131	1909.19149796015	1246.50112091531	1251.42544598235	13.8068670740235	13.8118512073293	13.6878976899068	13.6889314688098	1571.70535377228	-0.60096621599733	0.0665156144583038	-9.03496451008587	1.64055655847131e-19	1.83656722980808e-18	chr5	+	175478559	175529742	51183	protein_coding
ENSG00000119383	PTPA	4366.86616977004	4504.15304027576	3234.45549478886	3358.7108234124	14.1364328319735	14.1511206683045	14.0041354291602	14.0197743764261	3866.04638206176	-0.427865201354475	0.0473677729391958	-9.03283339716453	1.67283242736948e-19	1.87156370239779e-18	chr9	+	129111313	129148945	37632	protein_coding
ENSG00000148341	SH3GLB2	1202.8991926468	1295.55715252006	1907.36162898679	1921.31821345402	13.6786506367357	13.6981038939115	13.8115431005115	13.8138891550673	1581.78404690192	0.616181199458584	0.0682187335147724	9.03243387426934	1.67895269940546e-19	1.87727262735342e-18	chr9	-	129007035	129028331	21296	protein_coding
ENSG00000196205	EEF1A1P5	5789.81917321617	5574.64681217986	7193.17112362679	7434.57678746165	14.2779842385963	14.2579473485826	14.3992871287464	14.4187292437428	6498.05347412112	0.364164517775297	0.0403334938407037	9.02883641108697	1.73506820891965e-19	1.93884151340755e-18	chr9	+	133019485	133020874	1389	processed_pseudogene
ENSG00000166963	MAP1A	7119.38799644914	6754.78684643533	5373.92422904953	5328.3188529265	14.3932691683904	14.3629862602622	14.2388573477735	14.2344641055761	6144.10448121512	-0.374647873914224	0.0414976155746313	-9.02817833570314	1.7455319743978e-19	1.94935347431387e-18	chr15	+	43517607	43531611	14004	protein_coding
ENSG00000109944	JHY	335.628291261174	314.511647271017	98.8604337277659	92.4698605405678	13.4341503427007	13.4253515878827	13.3080934568251	13.3031696006471	210.367558200131	-1.76540030514853	0.195743532986414	-9.01894575117875	1.89908010730094e-19	2.1195480278037e-18	chr11	+	122882758	122963862	81104	protein_coding
ENSG00000139973	SYT16	203.411085612833	187.552817179964	20.4168287046473	34.9330584264367	13.3731396737788	13.3646031039142	13.2263029568324	13.247298703472	111.57844748097	-2.81551365725808	0.312493260399007	-9.00983801590821	2.06361067317292e-19	2.3017867780754e-18	chr14	+	61995822	62112550	116728	protein_coding
ENSG00000125107	CNOT1	5743.58938103144	5757.39058276547	7390.89199108232	7227.03332269282	14.2737154258925	14.2749918523259	14.4152385971736	14.4020369970937	6529.72631939301	0.34591489633298	0.0383942461601604	9.00955041258023	2.06902938269655e-19	2.30643643996185e-18	chr16	-	58519950	58629826	109876	protein_coding
ENSG00000163399	ATP1A1	12421.9451600382	11811.9802450623	15226.6559339396	14840.3851738662	14.7568578307466	14.7206213304787	14.9104194118364	14.8904100108437	13575.2416282266	0.311007088867332	0.0345323982722169	9.00624064438505	2.13240943777681e-19	2.37565348535896e-18	chr1	+	116373243	116404774	31531	protein_coding
ENSG00000181852	RNF41	1623.59030152788	1511.0024399473	2360.83014021632	2287.08788403671	13.7617338411036	13.7407191387148	13.8836390907145	13.8724476818588	1945.62769143205	0.567870794484697	0.0630865989118569	9.0014488699591	2.22758208650471e-19	2.48018478659779e-18	chr12	-	56202178	56221922	19744	protein_coding
ENSG00000122042	UBL3	940.313973037504	957.962081596125	1588.21435923519	1471.29822548992	13.6188831796692	13.6231501782157	13.7552149965508	13.7331149133535	1239.44715983969	0.68838126638067	0.0765098739440538	8.9972866362848	2.31364899897878e-19	2.57445780350781e-18	chr13	-	29764370	29850617	86247	protein_coding
ENSG00000066933	MYO9A	1922.23475904127	1976.51815028116	2840.08832980962	2719.64134278759	13.8140429097717	13.8230814880741	13.9522288467307	13.9356120129783	2364.62064547991	0.511944911655867	0.0569010923957184	8.99710163902564	2.31754971481303e-19	2.57724380280805e-18	chr15	-	71822290	72118150	295860	protein_coding
ENSG00000155561	NUP205	1471.03198731826	1428.28683852434	866.103365049775	919.561390931202	13.7330635654305	13.7247560330741	13.6004748062391	13.6138127179855	1171.24589545589	-0.698996044202018	0.0776976153976792	-8.99636418214834	2.33316387223209e-19	2.59304459510902e-18	chr7	+	135557916	135648753	90837	protein_coding
ENSG00000288541	AL353732.2	32.3608545293143	61.5557964077831	253.598503910356	244.531408985057	13.2439539716879	13.2764831656833	13.3981491097034	13.3938288993213	148.011640958128	2.41117696833211	0.268040629271853	8.99556524278505	2.35019711274466e-19	2.61040256068791e-18	chr9	-	21410968	21422960	11992	lncRNA
ENSG00000130813	SHFL	570.475635559626	537.651409249231	241.778234660297	234.256980036105	13.517606761271	13.5071632593782	13.3925011873943	13.3888347901996	396.040564876315	-1.21939659258427	0.13555895154142	-8.99532327978863	2.35537991770777e-19	2.6145850843436e-18	chr19	+	10086339	10092927	6588	protein_coding
ENSG00000159263	SIM2	3010.48406706992	2841.18472794674	2097.56050691955	1942.89451424682	13.9751037550327	13.9523783541226	13.8427768433055	13.817498519427	2473.03095404576	-0.534854188784204	0.0594879561429351	-8.99096596122885	2.4506694894857e-19	2.71872528030798e-18	chr21	+	36699114	36749917	50803	protein_coding
ENSG00000126883	NUP214	2065.54711481395	1979.40357823778	1279.81278880184	1375.74603626467	13.8376273163342	13.823558259716	13.6948503573214	13.7143659717516	1675.12737952956	-0.606852923666174	0.0675013615080143	-8.99023234655976	2.46708323736855e-19	2.73528958210411e-18	chr9	+	131125585	131234663	109078	protein_coding
ENSG00000111642	CHD4	9917.21501946929	9455.54741382681	7613.32796696979	7726.37056961189	14.6000614281342	14.5685909651007	14.4328888252452	14.4417430485322	8678.11524246944	-0.336813294937625	0.0374941810943552	-8.9830817771436	2.63286707398363e-19	2.91734322209754e-18	chr12	-	6570081	6607582	37501	protein_coding
ENSG00000080603	SRCAP	4407.54838689261	4777.30688683529	6299.1289403496	6021.84280698076	14.1408116234722	14.1796221613173	14.3237813412688	14.2991215878597	5376.45675526456	0.42388558272647	0.0472000797438945	8.98061158003237	2.6926582888445e-19	2.98180388780865e-18	chr16	+	30699170	30741409	42239	protein_coding
ENSG00000101474	APMAP	3279.54145758508	3198.01598524811	4520.71570318164	4260.80568513039	14.0098469940476	13.9994876806976	14.1528757783828	14.1249099120577	3814.7697077863	0.438727664785159	0.048861665819368	8.9789747735382	2.73301423058903e-19	3.02467783684085e-18	chr20	-	24962924	24992751	29827	protein_coding
ENSG00000184465	WDR27	453.0519634104	439.546858724326	812.374868458598	928.808376985259	13.478650562698	13.4738564086343	13.5866378785291	13.616079192744	658.445516894646	0.964344943381258	0.107451044650231	8.97473771911988	2.84027674397111e-19	3.14150273678195e-18	chr6	-	169457211	169702029	244818	protein_coding
ENSG00000198242	RPL23A	6694.99850419328	6779.79388872599	8416.03170604198	8469.21178262112	14.3579307784071	14.3650930930639	14.4941776515985	14.4981135911037	7590.00897039559	0.325559379261904	0.0362912538650408	8.97073935424187	2.94530668374671e-19	3.25571977282462e-18	chr17	+	28719984	28724359	4375	protein_coding
ENSG00000154217	PITPNC1	37.9084295914825	32.7015168416348	223.510545819297	185.967163976031	13.2510173968597	13.2444044061858	13.3834918416379	13.3637299112581	120.021914057111	2.53415080719558	0.282645019013165	8.96584279476564	3.07916945458098e-19	3.40165253099189e-18	chr17	+	67377280	67697256	319976	protein_coding
ENSG00000172732	MUS81	1152.04642124359	1170.52194106675	701.694165480773	641.124366414604	13.6676445847237	13.6716716678176	13.5565765682038	13.5390953275768	916.346723551429	-0.790956617980631	0.0882706705080926	-8.96058241574269	3.22967950579102e-19	3.5657903771597e-18	chr11	+	65860432	65866439	6007	protein_coding
ENSG00000110047	EHD1	5320.12448461927	5313.99648676565	6765.49229076102	6771.87612025425	14.2336724846214	14.2330800372441	14.3638887404611	14.3644265111417	6042.87234560005	0.34824590527898	0.0388675224805377	8.95981742734847	3.25216434826205e-19	3.58846770700279e-18	chr11	-	64852726	64879713	26987	protein_coding
ENSG00000185305	ARL15	306.965820106638	324.129740459733	714.589004662655	635.987151940128	13.4221354941821	13.4293950072705	13.5601976990129	13.5375747144508	495.417929292289	1.09748529612655	0.122510938815097	8.95826370070482	3.29830921868506e-19	3.63720901228456e-18	chr5	-	53883941	54310573	426632	protein_coding
ENSG00000101972	STAG2	1800.18810767357	1731.2567739689	1170.20665575584	1006.89403699729	13.7932192918316	13.7811304443036	13.6716032214167	13.6347745128071	1427.1363935989	-0.698706693219142	0.0780083331471372	-8.95682121423183	3.34172908941433e-19	3.68288888713292e-18	chrX	+	123961313	124102656	141343	protein_coding
ENSG00000229807	XIST	22400.1835051914	23494.1162320769	27528.3325134555	29173.2135576542	15.2330376156607	15.2757492170892	15.4221692396927	15.4774944837936	25648.9614520945	0.305185470953267	0.0340775228022272	8.95562370317955	3.3782036505417e-19	3.72086442679664e-18	chrX	-	73820655	73852723	32068	lncRNA
ENSG00000219481	NBPF1	1665.19711449414	1604.29794387785	2426.37890605756	2340.51491457126	13.7693068248501	13.7581880536463	13.8934323830544	13.880574687984	2009.0972197502	0.543664447366866	0.0607078041416242	8.95542929041808	3.3841621958638e-19	3.72520336226082e-18	chr1	-	16562318	16613487	51169	protein_coding
ENSG00000141699	RETREG3	1688.31201058651	1620.64870229867	2411.33492701203	2389.83217352623	13.7734714176294	13.7611946219924	13.8911972816441	13.8879897003829	2027.53195335586	0.536783734792726	0.0599411357736222	8.95518124347827	3.3917796493668e-19	3.73136211992654e-18	chr17	-	42579514	42609374	29860	protein_coding
ENSG00000164649	CDCA7L	540.888568561396	503.026273769853	1071.34622202807	917.506505141412	13.5082073334278	13.4957898744565	13.6496517399543	13.6133074734561	758.191892375183	0.929045024368615	0.103766348933216	8.95323998502198	3.45198314611435e-19	3.79532997989652e-18	chr7	-	21900898	21945899	45001	protein_coding
ENSG00000170017	ALCAM	14244.3235679605	14802.2454174341	18355.8035754097	17516.8739150682	14.8588642593183	14.8884161690073	15.0614589138271	15.0227443848637	16229.8116189681	0.304500983658326	0.0340142029518027	8.95217165869789	3.48556385133547e-19	3.82996828429352e-18	chr3	+	105366908	105576900	209992	protein_coding
ENSG00000145777	TSLP	337.477482948563	316.43526590876	97.7858637959423	98.634517909939	13.4349073763945	13.4261652079996	13.3072769225881	13.307922160843	212.583282640801	-1.73527195917789	0.193842579827493	-8.95196484034706	3.49210196164379e-19	3.83486839823609e-18	chr5	+	111071712	111078026	6314	protein_coding
ENSG00000121691	CAT	1041.09492000023	1065.68472530975	1759.07097839514	1596.64625866714	13.6427279580811	13.6483636815668	13.7860381291575	13.7567755823047	1365.62422059306	0.671304528453841	0.0749914414157673	8.95174856997342	3.49895183668098e-19	3.84010484443352e-18	chr11	+	34438933	34472060	33127	protein_coding
ENSG00000139083	ETV6	1686.46281889912	1636.03765140061	1019.76686530054	1092.1717972736	13.7731393497554	13.7640099240915	13.6377841464642	13.6543599386321	1358.60978321847	-0.653408628327441	0.0730568987117084	-8.94383199738429	3.75903846024999e-19	4.12309753585922e-18	chr12	+	11649673	11895377	245704	protein_coding
ENSG00000125691	RPL23	8211.33568785258	7893.56907997931	10167.5806949144	9991.8821528558	14.4788885254304	14.4547007046166	14.6167576809357	14.6050673283663	9066.09190390051	0.32380675648618	0.0362304878471284	8.93741088589411	3.9839475705638e-19	4.36719243786878e-18	chr17	-	38847859	38853721	5862	protein_coding
ENSG00000130204	TOMM40	1660.57413527567	1620.64870229867	1061.67509264166	1043.88198121352	13.7684702933227	13.7611946219924	13.6474493125118	13.6433701362296	1346.69497785738	-0.640221663521037	0.0716645267986124	-8.93359228227589	4.12395057013806e-19	4.51797886392382e-18	chr19	+	44891219	44903689	12470	protein_coding
ENSG00000115548	KDM3A	1314.77528973385	1377.31094462415	2091.11308732861	1974.74524398857	13.702047689932	13.7146783786108	13.8417430895014	13.822788361683	1689.4861414188	0.594809016702748	0.0665878795706255	8.93269196343566	4.15766101313646e-19	4.55220700482816e-18	chr2	+	86440800	86492716	51916	protein_coding
ENSG00000176108	CHMP6	788.680254671574	756.943933951958	409.411144024769	341.111041105206	13.5803873066723	13.5718631746781	13.4628824054672	13.4363888326003	574.036593438377	-1.04346876325034	0.116871483470936	-8.92834361523124	4.3243466319307e-19	4.73190219528407e-18	chr17	+	80991840	81000133	8293	protein_coding
ENSG00000132780	NASP	917.199076945136	797.339925344566	1398.01548130243	1504.17639812657	13.6132318347978	13.582682681163	13.718794489756	13.7394192591868	1154.18272042968	0.758985462226418	0.0850274739291648	8.9263555313747	4.40273883418469e-19	4.81482683769256e-18	chr1	+	45583987	45618904	34917	protein_coding
ENSG00000176619	LMNB2	3267.52171161705	3035.47021035881	2193.19723085185	2250.09993982048	14.0083284868253	13.9783989602717	13.8579183307002	13.8667622525539	2686.57227316205	-0.504501681103435	0.0565667104218111	-8.91870284380031	4.71781379510947e-19	5.15633570533024e-18	chr19	-	2428165	2456959	28794	protein_coding
ENSG00000078699	CBFA2T2	570.475635559626	608.82529884573	1018.69229536872	1072.65038227059	13.517606761271	13.5294289391681	13.6375336638559	13.6499479557011	817.660903011165	0.827050546710122	0.0927424337907021	8.91771450139621	4.7600965606177e-19	5.19946841011462e-18	chr20	+	33490095	33650030	159935	protein_coding
ENSG00000112081	SRSF3	5623.39192135113	5671.78955338589	4326.21854552158	4397.45559015145	14.2625244035962	14.2670466428067	14.1320351613641	14.1397273890201	5004.71390260251	-0.372601782362034	0.0418253090702051	-8.90852430370831	5.17162995048271e-19	5.6456450270092e-18	chr6	+	36594361	36605600	11239	protein_coding
ENSG00000198836	OPA1	2171.87563683884	2277.56446708798	1487.20478564378	1527.80758470916	13.8545733030129	13.870988514508	13.7361740155027	13.7439063820321	1866.11311856994	-0.56114976558192	0.0630403951398914	-8.90143160328684	5.51309300920858e-19	6.01484641791183e-18	chr3	+	193593143	193697811	104668	protein_coding
ENSG00000130340	SNX9	3091.84850131506	3044.12649422865	1998.70007319179	2237.77062508174	13.9857809456839	13.979537155244	13.8267373526581	13.8648561343656	2593.11142345431	-0.533975071753535	0.0600031745625291	-8.89911368267826	5.62944114397434e-19	6.13815364451434e-18	chr6	+	157823243	157944505	121262	protein_coding
ENSG00000064393	HIPK2	12124.2252983685	11869.6888041946	9803.30148802617	9769.95448755844	14.7393133100338	14.7240989392518	14.5923800967209	14.5901212420909	10891.7925195369	-0.293842287681231	0.0330328799072762	-8.89544867132539	5.81837451543413e-19	6.34041296132571e-18	chr7	-	139561569	139777998	216429	protein_coding
ENSG00000181026	AEN	991.166744440712	952.191225682895	550.179805093653	525.023319291446	13.631070575162	13.6217593564204	13.5111865337676	13.5030595507148	754.640273627177	-0.854383388469288	0.0960596762140891	-8.89429802537659	5.87897284097984e-19	6.40266646654292e-18	chr15	+	88621339	88632281	10942	protein_coding
ENSG00000184678	H2BC21	733.204504049892	814.652493084255	2253.37314703397	1863.78141133989	13.5653670673051	13.5872337746608	13.8672673634267	13.8041588648811	1416.252888877	1.41138902000367	0.158734128202021	8.89152846958909	6.02739851154819e-19	6.56044101118305e-18	chr1	-	149884458	149886652	2194	protein_coding
ENSG00000008283	CYB561	705.466628739051	587.665493830555	283.686462001415	287.684010570655	13.5576394351408	13.5229543215604	13.4119541022329	13.4137316103549	466.125648785419	-1.1787993883406	0.132583554554693	-8.890992493751	6.05654701800357e-19	6.58828042070448e-18	chr17	-	63432303	63446306	14003	protein_coding
ENSG00000166483	WEE1	998.563511190269	1077.2264371362	582.41690304836	582.560121405577	13.6328163180833	13.650985859099	13.5213300720677	13.5213744914051	810.191743195103	-0.833097514737318	0.0937217413771132	-8.88905287605721	6.16319962251486e-19	6.70034589486014e-18	chr11	+	9573669	9589985	16316	protein_coding
ENSG00000040275	SPDL1	1201.05000095941	1189.75812744418	732.856693503655	665.782995892088	13.6782546689077	13.6758298838786	13.5652711006151	13.546309453396	947.361954449834	-0.774089006469634	0.0871024495738736	-8.88710949297828	6.27191947646074e-19	6.8145254665032e-18	chr5	+	169583772	169604778	21006	protein_coding
