Gene.id	genename	Control_rep1	Control_rep2	si7_si621_rep1	si7_si621_rep2	Control_rep1.1	Control_rep2.1	si7_si621_rep1.1	si7_si621_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000205213	LGR4	3270.22332583839	3298.20076669649	4974.7884865137	4853.84913534881	12.0568893114501	12.0664773268733	12.5469305986138	12.5172367732324	4099.26542859935	0.581391599180383	0.0791959508239724	7.34117834474434	2.11721458659673e-13	2.43609727494656e-12	chr11	-	27365960	27472790	106830	protein_coding
ENSG00000106537	TSPAN13	325.430014470223	331.141118365255	94.4919893833813	66.8775768917813	10.1497330595436	10.1589388903051	9.65018762098768	9.55510819696626	204.48517477766	-2.02570931000995	0.275959963535817	-7.34059130917023	2.1265223677793e-13	2.44530491057347e-12	chr7	+	16753754	16784536	30782	protein_coding
ENSG00000198826	ARHGAP11A	2035.18158896516	2936.23534210042	615.271703598608	506.80663738303	11.5498566965466	11.9370382340977	10.534580018154	10.4066192268106	1523.3738180118	-2.14771760762323	0.292630788394493	-7.33934258731487	2.1464554625354e-13	2.46671188492105e-12	chr15	+	32615503	32639941	24438	protein_coding
ENSG00000138119	MYOF	45731.3762230449	47679.917572278	64075.2327553922	63112.5783052018	15.5136462156643	15.5725267676773	15.9909658496285	15.9694804510871	55149.7762139792	0.445269321455101	0.0606822629696858	7.33771780524298	2.17266652744374e-13	2.49530284439461e-12	chr10	-	93306428	93482334	175906	protein_coding
ENSG00000106683	LIMK1	6934.54538479668	6626.34514516005	9521.1417029823	10223.9095673311	12.9577277293038	12.9004574671248	13.3650462675624	13.4582894741567	8326.48545006752	0.542172879281511	0.0738927175575763	7.33729787186479	2.17949188958366e-13	2.5016079703236e-12	chr7	+	74083803	74122525	38722	protein_coding
ENSG00000060688	SNRNP40	1246.98412272535	1408.23044751607	701.173512128955	657.281185389538	11.086633883572	11.1955680594182	10.626418185093	10.5804204978449	1003.41731693998	-0.967450287651415	0.131924627474205	-7.33335622145744	2.24459270801726e-13	2.57475263971704e-12	chr1	-	31259567	31296788	37221	protein_coding
ENSG00000171988	JMJD1C	4486.35628511243	4501.22940416175	6429.75036849645	6760.90503890351	12.422994835397	12.4269331607725	12.8626893652631	12.9257442516321	5544.56027416854	0.553528884634789	0.0755043128183781	7.33108962883054	2.28288916162307e-13	2.61707954562567e-12	chr10	-	63167224	63465977	298753	protein_coding
ENSG00000175265	GOLGA8A	785.211869776776	738.902655075662	1376.57648169881	1477.57646445279	10.709691894345	10.6645404649345	11.1748937956746	11.2397470130029	1094.56686775101	0.905598640247084	0.123571646979173	7.32853095661755	2.32689218006515e-13	2.66589261877556e-12	chr15	-	34406676	34428925	22249	protein_coding
ENSG00000152253	SPC25	212.972547696109	366.36889691475	46.1722220850613	56.4279555024405	9.94586201159399	10.2138208783306	9.46941546860194	9.51388765948387	170.48540554959	-2.49835176422697	0.340945362061401	-7.32771887296428	2.34103146371841e-13	2.68045240699103e-12	chr2	-	168834131	168889293	55162	protein_coding
ENSG00000130638	ATXN10	5065.56199894017	5140.61358483509	3428.55593296746	3432.70062639846	12.5688170522697	12.586661629876	12.1103050361171	12.1116763179001	4266.85803578529	-0.572937756449956	0.0782195121281929	-7.32474213737074	2.39358512976463e-13	2.73895153639286e-12	chr22	+	45671797	45845304	173507	protein_coding
ENSG00000138772	ANXA3	472.719439979682	486.143343983034	981.428162459211	990.62410770951	10.3630454956835	10.380421186206	10.8840733813073	10.8916642877029	732.728763532859	1.04007425055558	0.142029872950925	7.32292600807262	2.42621593555475e-13	2.77459565963441e-12	chr4	+	78551769	78610447	58678	protein_coding
ENSG00000283293	RN7SK	549673.188814269	565457.806692758	744262.933060383	751717.548771428	19.0709820742744	19.1117501943326	19.5074975494758	19.5218555914728	652777.869334709	0.42387697246446	0.0579037476256475	7.32037199396591	2.47284496926605e-13	2.82619475071944e-12	chr6	+	52995620	52995948	328	snRNA
ENSG00000087191	PSMC5	3363.77201501331	3823.09466708397	2272.10283562767	2079.47465647882	12.0886949103574	12.2351825426796	11.6626977083597	11.5716760188093	2884.61104355094	-0.724231683770215	0.0989896177937579	-7.31623881283319	2.55017656689189e-13	2.91279923481823e-12	chr17	+	63827430	63832019	4589	protein_coding
ENSG00000103485	QPRT	165.203004287636	121.535835995758	533.664985494779	420.074779851501	9.84115810430846	9.73002787252512	10.4397356180579	10.2919387962103	310.119651407419	1.73665921839973	0.23739891648463	7.31536286734554	2.56686797580572e-13	2.93007744806781e-12	chr16	+	29663278	29697638	34360	protein_coding
ENSG00000135541	AHI1	1678.90041104363	1580.8465624086	2596.38216282973	2760.78997106385	11.3601917269535	11.3028993329779	11.8034603602315	11.8696882893743	2154.22977683645	0.717087786298591	0.0980911507031554	7.31042281753479	2.66303079320376e-13	3.03799590854402e-12	chr6	-	135283406	135498434	215028	protein_coding
ENSG00000166851	PLK1	2433.2611173691	3904.99925221154	595.94379667928	540.245425828921	11.7344539302547	12.2597731886688	10.5128432055291	10.4476960167695	1868.61239802221	-2.48002576902409	0.339337422811313	-7.30843579961736	2.70270019097595e-13	3.08137431389906e-12	chr16	+	23678888	23690367	11479	protein_coding
ENSG00000166441	RPL27A	13603.3726843837	14084.0658640882	19230.1936121247	19071.6039976859	13.8376551265576	13.8843208069453	14.3072283269533	14.2958900551432	16497.3090395706	0.468125972959943	0.0641134830060232	7.30152147428903	2.84531653429286e-13	3.24199935038771e-12	chr11	+	8689129	8714759	25630	protein_coding
ENSG00000164904	ALDH7A1	2458.14108789434	2565.46297286699	1570.92932349871	1448.31752456264	11.7452051437592	11.7906429009919	11.2969643260104	11.2212884150532	2010.71272720567	-0.734794524333562	0.100637985436479	-7.30136360685949	2.8486575794264e-13	3.243105948397e-12	chr5	-	126544595	126595336	50741	protein_coding
ENSG00000071246	VASH1	983.256435157738	954.67279869132	484.271445589829	386.635991405611	10.8855862732365	10.8617181580471	10.3780154418663	10.2440320217021	702.209167711124	-1.15423306732604	0.158085706456991	-7.30131201102651	2.84975036892028e-13	3.243105948397e-12	chr14	+	76761467	76783015	21548	protein_coding
ENSG00000115884	SDC1	6542.43704931879	8204.54962417743	4528.0990821559	4377.34639999487	12.8844597333357	13.1721607593095	12.434020470531	12.3937902831722	5913.10803891175	-0.727943939776406	0.0997413351709047	-7.29831757845521	2.91388221937045e-13	3.31407660796887e-12	chr2	-	20200798	20225433	24635	protein_coding
ENSG00000213463	SYNJ2BP	2145.64865809725	2071.39337871032	1283.15826492205	1160.95293635577	11.6036350282899	11.5677211479708	11.1118842614783	11.024501168457	1665.28830952135	-0.786939756304913	0.107839937326182	-7.29729426608128	2.93612185950076e-13	3.33734433690342e-12	chr14	-	70366498	70417090	50592	protein_coding
ENSG00000186815	TPCN1	4570.94818489827	4163.04273008659	6438.34054934948	6686.71272703919	12.4452497662641	12.3345572616756	12.8643606679295	12.9118572389851	5464.76104784338	0.58791063153161	0.080573884179156	7.29654077770894	2.95260390668235e-13	3.35404344329738e-12	chr12	+	113221459	113298585	77126	protein_coding
ENSG00000140497	SCAMP2	2006.32082315587	2074.91615656527	3271.78513239958	3162.05543241453	11.5354482683501	11.5694465650721	12.0574262856666	12.0191886106404	2628.76938613381	0.656473095230763	0.0900107633809314	7.29327327724714	3.02513599944548e-13	3.43435439646138e-12	chr15	-	74843729	74873365	29636	protein_coding
ENSG00000142408	CACNG8	1584.35652304769	1527.12420012062	876.198447009536	845.374370397673	11.3049935126017	11.2704249262052	10.7936901026998	10.7658887748182	1208.26338514388	-0.853780942763388	0.117074553694393	-7.29262607305827	3.03970891699807e-13	3.44880844537903e-12	chr19	+	53962936	53990215	27279	protein_coding
ENSG00000162704	ARPC5	6483.72031887921	6703.84625796894	4606.48448243984	4286.43469390761	12.8731574330756	12.9150762253613	12.4544955924333	12.3689648578037	5520.1214382989	-0.568578494880979	0.0780606143777607	-7.28380758226477	3.24527801179509e-13	3.67981523710324e-12	chr1	-	183620845	183635783	14938	protein_coding
ENSG00000105486	LIG1	1250.96491800939	1758.74684408355	677.550514783109	686.540125279692	11.0894370086478	11.4050888674017	10.6018920267684	10.6112871772238	1093.45060053893	-1.1424840165778	0.15686276316323	-7.28333476689391	3.25667740937791e-13	3.6905070316072e-12	chr19	-	48115445	48170603	55158	protein_coding
ENSG00000179604	CDC42EP4	1116.61307717306	1322.80308453354	2170.09443799788	2166.20651401035	10.9912513079812	11.1390000756786	11.6152539749398	11.6134126777995	1693.92927842871	0.829029347758898	0.113835015560755	7.28272705612656	3.27138685440492e-13	3.70493461648808e-12	chr17	-	73283623	73312001	28378	protein_coding
ENSG00000226149	AL356124.1	591.148099679854	472.052232563236	188.983978766763	177.643563618794	10.5073833421671	10.3621742957747	9.89507701244432	9.8698508804867	357.456968657162	-1.53527599393518	0.210838729123782	-7.28175511356752	3.29504815254444e-13	3.72947685761102e-12	chr6	-	129439484	129576047	136563	lncRNA
ENSG00000079308	TNS1	5027.74444374179	4004.51772661387	2643.62815752142	2634.34955225282	12.5597397766713	12.289086166465	11.8228191605074	11.8190386373606	3577.55997003247	-0.774716708458202	0.106421629516543	-7.27969222025276	3.345826246504e-13	3.78466287738605e-12	chr2	-	217799788	217944128	144340	protein_coding
ENSG00000169100	SLC25A6	12110.5744528689	13238.5991789003	17754.830050616	18570.0221709976	13.6822608024998	13.8012046670411	14.1981336769529	14.2594308054895	15418.5064633457	0.518910466948467	0.0713035631791383	7.27748297297278	3.40105913523455e-13	3.8448183295844e-12	chrX	-	1386151	1392113	5962	protein_coding
ENSG00000109674	NEIL3	289.602856913868	408.642231174144	78.3854002839413	91.9566682261993	10.0897813419966	10.2758173709825	9.59682171678913	9.64212013968886	217.146789149538	-2.03607120020215	0.279824493824904	-7.27624366391668	3.43243385026855e-13	3.87794637413935e-12	chr4	+	177309873	177362936	53063	protein_coding
ENSG00000103335	PIEZO1	13087.8596951006	15063.3981077641	20282.4907666215	21770.7412025527	13.7858679573636	13.9749549490055	14.3802826636393	14.4776612903221	17551.1224430097	0.57889401325715	0.079615201639563	7.27114924456188	3.56441863234226e-13	4.02463470892315e-12	chr16	-	88715337	88785220	69883	protein_coding
ENSG00000123562	MORF4L2	8988.63575136102	9895.4829945532	6505.98822356713	6352.32484258029	13.29012693602	13.4154662683122	12.8774542825931	12.8475365625808	7935.60795301541	-0.554637693691001	0.0762855368846883	-7.27054847276464	3.58030805985639e-13	4.04014039621867e-12	chrX	-	103675499	103688158	12659	protein_coding
ENSG00000115306	SPTBN1	37504.0675697564	40635.2425568427	28438.8674865779	27275.6017504574	15.2345472974096	15.3472233688922	14.8477110412555	14.7896203885784	33463.4448409086	-0.488042846942274	0.0671370860616316	-7.26934806932569	3.61226539502069e-13	4.07374806619672e-12	chr2	+	54456326	54671446	215120	protein_coding
ENSG00000219607	PPP1R3G	49.7599410504928	53.7223622879802	231.934883031936	262.285496872455	9.4854993499449	9.50258796153716	9.98383460447622	10.0412138140917	149.425670810716	2.25475397329438	0.310329133897937	7.26568577359526	3.71150457656979e-13	4.18314703539743e-12	chr6	+	5085340	5089487	4147	protein_coding
ENSG00000128951	DUT	1910.78173633892	2089.8879624488	1182.2236398989	1113.92964010373	11.4866260279029	11.5767552352346	11.0401473409911	10.9892106714946	1574.20574469759	-0.801439647094169	0.110356690261681	-7.26226606827161	3.80658483631667e-13	4.28772983486975e-12	chr15	+	48331428	48343373	11945	protein_coding
ENSG00000227500	SCAMP4	2884.08618328656	2935.35464763669	4363.81187334161	4396.15571849568	11.9173579917382	11.9367081755748	12.3901218700666	12.3988726429544	3644.85210569014	0.589972821194015	0.081277434181008	7.25875302461102	3.90675043607752e-13	4.39791160869015e-12	chr19	+	1905398	1926013	20615	protein_coding
ENSG00000146122	DAAM2	2031.20079368112	1923.43670880244	1154.30555212653	1156.77308780003	11.5478784109369	11.4931952629113	11.0195717074351	11.0214037805367	1566.42903560253	-0.774759095448508	0.106781303804559	-7.2555687919539	3.99977427524654e-13	4.49992622966476e-12	chr6	+	39792375	39904869	112494	protein_coding
ENSG00000106829	TLE4	2989.57725831361	2893.96200784103	4346.63151163554	4607.23807056037	11.9568846745464	11.9211064098627	12.3854515458486	12.4546910092035	3709.35221208764	0.606002331388342	0.0835349768987725	7.25447416023942	4.0322524103796e-13	4.53374262612429e-12	chr9	+	79571772	79726882	155110	protein_coding
ENSG00000148488	ST8SIA6	171.174197213695	151.479447762829	19.327906919328	17.7643563618794	9.85506982289633	9.80812748526648	9.3199309873337	9.30858027966533	89.936477064433	-3.12071338892241	0.430302474465026	-7.25237146916767	4.09536820738623e-13	4.60194584647623e-12	chr10	-	17315420	17454595	139175	protein_coding
ENSG00000214944	ARHGEF28	3701.14441533565	3743.8321653476	5441.87957039746	5513.22024501622	12.1977542571845	12.2109692588945	12.6561201149288	12.6720832581872	4600.01909902423	0.557227860261299	0.0768420632629277	7.25159940532379	4.11878566306812e-13	4.6254851942801e-12	chr5	+	73626157	73941992	315835	protein_coding
ENSG00000093009	CDC45	326.425213291233	520.490428068792	119.188759335856	85.6868953925948	10.1513437927656	10.4236192785773	9.72349520442537	9.62165781824655	262.947824022119	-2.04954842655108	0.282885247650575	-7.24515839398848	4.31934119512072e-13	4.84780702618342e-12	chr22	+	19479825	19520611	40786	protein_coding
ENSG00000181751	MACIR	931.506096465225	962.599048864956	437.025450898139	469.188000381403	10.8420271007324	10.8683833169072	10.3153773402824	10.3584260562709	700.079649152431	-1.0635937551418	0.146857936423936	-7.24233079287943	4.41038518760181e-13	4.9470260679136e-12	chr5	+	103258762	103278660	19898	protein_coding
ENSG00000157657	ZNF618	2818.40306109991	2817.34158949588	4219.92634405328	4278.07499679613	11.8921669846464	11.891756109938	12.3505232587573	12.3666600336747	3533.4364978613	0.592529597237084	0.0818172990455847	7.24210654897022	4.41768558209025e-13	4.95224933116185e-12	chr9	+	113876281	114056591	180310	protein_coding
ENSG00000014216	CAPN1	7649.09813828175	7537.86391512823	5382.82207703285	4954.16550068648	13.0822988944849	13.0636053042292	12.6427686613756	12.5419108183305	6380.98740778233	-0.555047047391252	0.0766508475068836	-7.24123823081546	4.44606629743466e-13	4.9810833662408e-12	chr11	+	65181193	65212006	30813	protein_coding
ENSG00000158258	CLSTN2	4444.55793463002	3795.79313870811	2554.50503117118	2514.1789062754	12.4118678449548	12.2268893390898	11.7860715992191	11.769117144504	3327.25875269618	-0.70075066057916	0.0968296886344486	-7.23694014161952	4.58920567894795e-13	5.13837422462959e-12	chr3	+	139935184	140577397	642213	protein_coding
ENSG00000150995	ITPR1	2819.39825992092	2380.51713548214	1434.56020245679	1538.18426851097	11.8925520960327	11.7113801007719	11.2125185161422	11.2771762642376	2043.1649665927	-0.80614961012615	0.111398487039652	-7.23662979228077	4.59971465775985e-13	5.1470642156008e-12	chr3	+	4493347	4847840	354493	protein_coding
ENSG00000104774	MAN2B1	2011.29681726092	2098.69490708618	3190.17841429575	3261.32683561327	11.537943437229	11.5810361618243	12.029088803507	12.0538266179687	2640.37424356403	0.650302338746506	0.0898698327228793	7.23604705876959	4.61951092471633e-13	5.16613006816635e-12	chr19	-	12646511	12666742	20231	protein_coding
ENSG00000103319	EEF2K	2563.63216292139	2613.90116837254	1627.83927165007	1567.44320840112	11.7898801987841	11.8106703572692	11.3306659072668	11.2948716987449	2093.20395283628	-0.696446794100774	0.0962765298945106	-7.2338169527284	4.69604637749873e-13	5.24858834983928e-12	chr16	+	22206277	22288738	82461	protein_coding
ENSG00000109881	CCDC34	385.141943730814	509.922094503943	143.885529288331	128.530343088892	10.2418365325144	10.4105136028508	9.78916039420047	9.74911049851825	291.869977652995	-1.71752656284621	0.237498097315015	-7.23174872667757	4.76813826050717e-13	5.32598484769352e-12	chr11	-	27338511	27363215	24704	protein_coding
ENSG00000174080	CTSF	623.98966077318	469.410149172023	1172.55968643923	1197.52661121846	10.5442477375586	10.3587172513228	11.0330626680348	11.0512859201657	865.871526900723	1.11793431401315	0.154594937870517	7.23137723273634	4.78120200585218e-13	5.33739427733153e-12	chr11	-	66563463	66568606	5143	protein_coding
ENSG00000029153	ARNTL2	2227.25496142006	2446.56922026244	1416.30606814409	1352.1810077807	11.6420418332722	11.7402151216168	11.2007903972933	11.1587328792304	1860.57781440182	-0.755896669851629	0.10454623825394	-7.23026177197858	4.82063921370644e-13	5.37821404116433e-12	chr12	+	27333054	27420894	87840	protein_coding
ENSG00000088899	LZTS3	203.020559486011	208.724587905759	545.476484167701	535.02061513425	9.92519125303662	9.93710460301706	10.4539825271563	10.4413803379282	373.06056167343	1.39155864075506	0.192599975713367	7.22512365643297	5.00646072958159e-13	5.58220371348347e-12	chr20	-	3162616	3173546	10930	protein_coding
ENSG00000103494	RPGRIP1L	872.789366025644	877.17168588243	425.213952225216	388.725915683479	10.79064668804	10.7945575444829	10.2991024342353	10.24709494294	640.975229954192	-1.10454201685711	0.152886640698185	-7.22458163651849	5.02646838689041e-13	5.60117821672999e-12	chr16	-	53598152	53703889	105737	protein_coding
ENSG00000156504	FAM122B	1075.80992551165	1252.34752743455	597.017569285909	532.930690856382	10.9598590532316	11.0904091581048	10.5140620124439	10.4388436855283	864.526428272125	-1.04369561032884	0.144485325938824	-7.22354054674551	5.06511873815353e-13	5.64089204536813e-12	chrX	-	134769566	134797232	27666	protein_coding
ENSG00000239672	NME1	3493.14786174459	4288.98203840104	2361.2259619779	2180.83598395543	12.1315245507534	12.3696664315887	11.7028430479792	11.620328217291	3081.04796151974	-0.777279154970863	0.107674129666769	-7.21881065931432	5.24442142933082e-13	5.83710648925875e-12	chr17	+	51153558	51162168	8610	protein_coding
ENSG00000172795	DCP2	1332.5712213322	1424.08294786334	735.534235541093	747.147929337869	11.145594654919	11.2057998609549	10.6611873479108	10.6727078594961	1059.83408351863	-0.894964017423276	0.124021208929361	-7.2162174933565	5.34535412926334e-13	5.94591291860813e-12	chr5	+	112976797	113022195	45398	protein_coding
ENSG00000135686	KLHL36	2625.334489824	2792.68214451123	4174.82789457485	4106.70120601094	11.8153555641676	11.8821765262236	12.3378799496547	12.3185635427956	3424.88643373026	0.611851535784904	0.0848367269426923	7.21210680603241	5.50927327302543e-13	6.12461168844584e-12	chr16	+	84648510	84667686	19176	protein_coding
ENSG00000001461	NIPAL3	2401.41475509678	2424.55185866901	3645.45799950659	3750.36911663442	11.7205685554636	11.7306705086085	12.1803264604706	12.2129820138012	3055.4484324767	0.615870587946803	0.0855090177680944	7.20240512663917	5.91596048215387e-13	6.5728215748343e-12	chr1	+	24415801	24472976	57175	protein_coding
ENSG00000120071	KANSL1	3991.74247107053	3611.72799578699	5641.60127523052	5883.13684219888	12.2853571464014	12.1696641866666	12.7003665655375	12.752103248845	4782.05214607173	0.600348977663943	0.0833875549669808	7.1995033059989	6.04322913549378e-13	6.71024114795906e-12	chr17	-	46029915	46225389	195474	protein_coding
ENSG00000165416	SUGT1	2619.36329689794	2591.88380677911	1658.97867724232	1532.9594578163	11.8129106389635	11.8016029602638	11.3487500186186	11.2739912230392	2100.79630968392	-0.707265965086166	0.098273861042887	-7.19688793724623	6.16023503269512e-13	6.83610916068987e-12	chr13	+	52652835	52700909	48074	protein_coding
ENSG00000138092	CENPO	1354.46559539441	1808.94642851658	801.034364545483	680.270352446088	11.1602548868758	11.4325625932588	10.7247306588641	10.6047426996894	1161.17918522564	-1.09551064477349	0.15222536309253	-7.1966367661582	6.17158823527672e-13	6.84119564705877e-12	chr2	+	24793144	24822376	29232	protein_coding
ENSG00000112029	FBXO5	417.983504824139	565.405845719398	165.360981420917	147.339661589706	10.2890090831701	10.4776053246334	9.84152960393432	9.79785216355924	324.02249838854	-1.65435148101807	0.229878796362314	-7.19662494843863	6.17212291454693e-13	6.84119564705877e-12	chr6	-	152970528	152983579	13051	protein_coding
ENSG00000102996	MMP15	1658.00123580242	1429.36711464577	2588.86575458332	2633.30459011389	11.3481860999334	11.2091927113289	11.8003553854072	11.818612224116	2077.38467378635	0.75901289971224	0.105479799057239	7.19581290916531	6.20897183204018e-13	6.87796927012281e-12	chr16	+	58025753	58046901	21148	protein_coding
ENSG00000177675	CD163L1	8.9567893890887	14.9718058835355	137.442893648555	136.890040200365	9.23209239549946	9.28697484424343	9.77264690911206	9.77121088766295	74.5653822803859	3.50764911561686	0.488056452873351	7.18697416039919	6.6242941036046e-13	7.33370432321049e-12	chr12	-	7354959	7444153	89194	protein_coding
ENSG00000178878	APOLD1	1236.03693569424	1226.80738798617	1998.29082093719	2209.04996170665	11.0788935297299	11.0723311061364	11.5314119722388	11.6335671191235	1667.54627658106	0.772718620219519	0.107561185215359	7.18399131315241	6.77051680951483e-13	7.49115894127771e-12	chr12	+	12725916	12814199	88283	protein_coding
ENSG00000143786	CNIH3	565.272930333598	494.06959415667	190.057751373392	198.542806397476	10.4774494581898	10.390547423927	9.89742265596808	9.91571093036223	361.985770565284	-1.44610496119865	0.201357437487439	-7.18178071415345	6.88092263884902e-13	7.6088218932066e-12	chr1	+	224529190	224739621	210431	protein_coding
ENSG00000141449	GREB1L	245.814108789434	199.917643268385	40.8033590519147	40.7535234184292	10.0105585152408	9.91863399082878	9.44410373953601	9.44386107240025	131.822158632041	-2.4494528022685	0.341104511938481	-7.18094518406801	6.92311083632224e-13	7.65095647114974e-12	chr18	+	21242241	21525417	283176	protein_coding
ENSG00000110917	MLEC	12432.0236720551	12861.6619484207	9189.34596753383	8790.2215127135	13.7171696478789	13.7625427078663	13.3188264611451	13.2611799763092	10818.3132751808	-0.492490953088105	0.0685958454873972	-7.17960321924436	6.99140229280616e-13	7.72187191915359e-12	chr12	+	120687148	120701859	14711	protein_coding
ENSG00000114770	ABCC5	1326.60002840614	1277.0069724192	2162.57802975148	2162.02666545462	11.1415674316004	11.1076253719181	11.6116920028883	11.611430348458	1732.05292400786	0.732292358158134	0.102083475896672	7.17346614352507	7.31223423923304e-13	8.07146563166254e-12	chr3	-	183919933	184017884	97951	protein_coding
ENSG00000129534	MIS18BP1	1147.46424062436	1444.3389205293	653.927517437264	585.178797803086	11.0144783370901	11.2187582091265	10.5768285420615	10.5005495023595	957.727369098504	-1.06554538536057	0.148555187042803	-7.17272420150197	7.35198721346264e-13	8.11056681287292e-12	chr14	-	45203189	45253202	50013	protein_coding
ENSG00000136754	ABI1	1786.38188371269	1780.76420567698	2839.05477192796	2807.81326731588	11.4202829250417	11.4172081966268	11.900136751188	11.8880624280239	2303.50353215838	0.662688003455808	0.0923960693953815	7.17225318990607	7.37733384168125e-13	8.13373852397723e-12	chr10	-	26746595	26861087	114492	protein_coding
ENSG00000167645	YIF1B	1728.66035209412	1867.95295758698	1039.41188321719	1019.88304759966	11.3883482916756	11.4641528405279	10.9311766317728	10.9155112071449	1413.97706012449	-0.804825624958818	0.112222427050755	-7.17170039991042	7.40719064768947e-13	8.16185265955995e-12	chr19	-	38303557	38315947	12390	protein_coding
ENSG00000151617	EDNRA	333.391605038302	307.362367844346	60.1312659712427	93.0016303651333	10.1625417243805	10.1199917762337	9.52891269976148	9.64545911417215	198.471717304756	-2.06339491799649	0.287813752559494	-7.16920195663673	7.54362052540944e-13	8.30729568971015e-12	chr4	+	147480916	147544954	64038	protein_coding
ENSG00000148926	ADM	2137.68706752917	2348.81213478759	3523.04792235084	3536.15187815294	11.5998294330239	11.697321253627	12.1412395990177	12.1454762019851	2886.42475070514	0.65348991785945	0.091166315893212	7.16810711781879	7.60417967642399e-13	8.36906543471059e-12	chr11	+	10305072	10307397	2325	protein_coding
ENSG00000099365	STX1B	494.613814041898	487.904732910508	176.098707487211	180.778450035596	10.3912391419292	10.3826798890681	9.86634791996099	9.87690912292465	334.848926118803	-1.46092353901179	0.203946119950096	-7.16328184801587	7.87681678517767e-13	8.66403593775385e-12	chr16	-	30989255	31010638	21383	protein_coding
ENSG00000255302	EID1	4701.31923045056	4766.3184377467	6803.42323560346	6812.10818371128	12.4788784774206	12.4953514747592	12.9336422407609	12.9352501648447	5770.792271878	0.524131502780541	0.0731713934912448	7.16306575250962	7.88924849804775e-13	8.67261753905109e-12	chr15	+	48878133	48880173	2040	protein_coding
ENSG00000092201	SUPT16H	5193.94264685044	6067.10416068681	3645.45799950659	3500.62316542918	12.5992066002118	12.7902866128999	12.1803264604706	12.1339597184387	4601.78199311825	-0.656431798697445	0.0916508503370165	-7.1623099653045	7.93287967464298e-13	8.71546639679838e-12	chr14	-	21351475	21384019	32544	protein_coding
ENSG00000250303	LINC02762	133.356642015321	128.581391705657	375.820412320267	450.37868188059	9.76195945302167	9.74924772743425	10.2280263860337	10.3334692224916	272.034281980459	1.65786691879045	0.231637193613691	7.15717062932187	8.23591624509613e-13	9.04309396853111e-12	chr11	+	112270748	112362534	91786	lncRNA
ENSG00000112893	MAN2A1	3097.05873098267	3061.29395595113	4514.14003826972	4692.92496595296	11.9960355072717	11.9831296222597	12.4303429741769	12.4767370695692	3841.35442278912	0.580273699763136	0.0810845119928116	7.15640614343933	8.2819536564131e-13	9.08831610380376e-12	chr5	+	109689926	109869625	179699	protein_coding
ENSG00000132635	PCED1A	547.359351555421	562.763762328186	1036.19056539731	1230.96539966435	10.4562364009807	10.4745028485161	10.9286061329117	11.0752917153202	844.319769736315	1.03012866524222	0.14395821946247	7.15574747373682	8.32182129924988e-13	9.12671876917732e-12	chr20	-	2835313	2841190	5877	protein_coding
ENSG00000184678	H2BC21	1948.5992915373	2845.52381233547	1145.7153712735	1165.1327849115	11.5061629777664	11.9026238592534	11.0131730062639	11.027591011821	1776.24281501444	-1.05346447208665	0.147268093649074	-7.15337888868826	8.46674859122377e-13	9.28023022883579e-12	chr1	-	149884458	149886652	2194	protein_coding
ENSG00000124191	TOX2	769.288688640619	870.126130172531	385.484365779931	337.522770875709	10.6943617242684	10.7882637681521	10.2423401521787	10.1691195654705	590.605488867197	-1.18187807203978	0.165226539184386	-7.15307648440699	8.48542930051164e-13	9.29526676357801e-12	chr20	+	43914851	44069616	154765	protein_coding
ENSG00000085063	CD59	21604.771205303	22199.6653474281	29753.1651570922	29666.4751243386	14.4671219475563	14.5045469128173	14.9106454569883	14.9065779131183	25806.0192085405	0.439834222274576	0.0615108778237382	7.15051122396494	8.64553127460471e-13	9.46511349128553e-12	chr11	-	33703009	33736423	33414	protein_coding
ENSG00000106462	EZH2	802.130249733944	1001.3496052694	399.443409666112	397.085612794951	10.7257652299676	10.9004592820509	10.2626544660939	10.2592523769228	650.002219366102	-1.17981932032809	0.165000248311937	-7.15040936240053	8.65194944490122e-13	9.46660730151225e-12	chr7	-	148807382	148884291	76909	protein_coding
ENSG00000100632	ERH	2188.44220740067	2322.39130087547	1395.90438861813	1283.21350661105	11.6239099675759	11.6854944587712	11.1875564869973	11.1119224446631	1797.48785087633	-0.751966604322634	0.105169806558362	-7.15002365156336	8.67629501244471e-13	9.48770333760154e-12	chr14	-	69380127	69398299	18172	protein_coding
ENSG00000011243	AKAP8L	1658.00123580242	1630.16545237789	2614.63629714243	2643.75421150323	11.3481860999334	11.332025377632	11.8109720805577	11.8228704494899	2136.63929920649	0.677444928601243	0.0947686401551195	7.14840824446131	8.77898996515192e-13	9.59428827431128e-12	chr19	-	15380085	15419044	38959	protein_coding
ENSG00000090273	NUDC	2806.46067524779	3418.85590822851	1797.4953434975	1829.72870527358	11.8875372940579	12.1070905076414	11.4263449517447	11.4437737336241	2463.13515806185	-0.779731871945625	0.109078889171698	-7.14832978101078	8.78400832289336e-13	9.59428827431128e-12	chr1	+	26900237	26942776	42539	protein_coding
ENSG00000125398	SOX9	4764.01675617418	5405.70261842004	7619.49041664175	7648.07789485855	12.4947714060215	12.647956263866	13.0773469214233	13.0821285405254	6359.32192152363	0.585877288469578	0.0820217250462846	7.14295253042983	9.13471794833623e-13	9.97153476737961e-12	chr17	+	72121019	72126416	5397	protein_coding
